gspp_id,gspp_title,gspp_level,coverage,confidence,gs_ids,gs_titles,rationale,gap_notes,model,timestamp
ASST.6.1,Abhandenkommen,normal-SdT,teilweise,0.44,DER.2.1.A7; SYS.3.1.A12; SYS.3.3.A2,DER.2.1.A7: Etablierung einer Vorgehensweise zur Behandlung von Sicherheitsvorfällen; SYS.3.1.A12: Verlustmeldung für Laptops; SYS.3.3.A2: Sperrmaßnahmen bei Verlust eines Mobiltelefons,"Gemittelte Kandidatenscores: DER.2.1.A7=0.44, SYS.3.1.A12=0.44, SYS.3.3.A2=0.44
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.8800 gs_ids=SYS.3.1.A12;DER.2.1.A7;SYS.3.3.A2
[manual:gspp_compliance_v3approach] coverage=keine confidence=0.0000 gs_ids=
Model-Begründungen:
[gpt-5.4-mini] SYS.3.1.A12 deckt die konkrete Verlust- bzw. Diebstahlmeldung für Laptops ab, einschließlich Meldewege und Umgang mit wieder auftauchenden Geräten. SYS.3.3.A2 deckt die Sofortmaßnahmen bei Verlust eines Mobiltelefons ab, insbesondere SIM-Sperrung sowie Fernlöschung/-sperrung. DER.2.1.A7 deckt die übergreifende organisatorische Anforderung ab, eine Vorgehensweise zur Behandlung von Sicherheitsvorfällen zu definieren und dokumentiert vorzuhalten. Zusammen ergeben die drei Anforderungen eine inhaltliche Teilabdeckung des Themas ""Abhandenkommen von Assets"".","[gpt-5.4-mini] Die GS++-Anforderung verlangt eine allgemeine, assetübergreifende Vorgehensweise für verlorene/gestohlene/außer Kontrolle geratene Assets. Abgedeckt sind nur Teilaspekte für Laptops und Mobiltelefone sowie die generische Incident-Response-Organisation. Nicht ausreichend abgedeckt sind insbesondere assetunabhängige Maßnahmen für beliebige Informationswerte und physische Assets, das strukturierte Vorgehen nach Eintritt des Verlustereignisses für alle Asset-Arten, sowie beispielhafte Inhalte wie Fundbüro/Ermittlungsbehörden, Sperrung weiterer Authentisierungsmittel oder datenschutzbezogene Sofortmaßnahmen im Allgemeinen.",gpt-5.4-mini+manual:gspp_compliance_v3approach,2026-04-22T10:59:23
ASST.7.6,Autorisierung von Veräußerungen,normal-SdT,teilweise,0.34,CON.6.A1; CON.6.A2; CON.6.A8; OPS.1.1.6.A4; OPS.2.3.A10; ORP.5.A4; SYS.3.1.A7,CON.6.A1: Regelung für die Löschung und Vernichtung von Informationen; CON.6.A2: Ordnungsgemäßes Löschen und Vernichten von schützenswerten Betriebsmitteln und Informationen; CON.6.A8: Erstellung einer Richtlinie für die Löschung und Vernichtung von Informationen; OPS.1.1.6.A4: Freigabe der Software; OPS.2.3.A10: Etablierung einer zuständigen Person für das Auslagerungsmanagement; ORP.5.A4: Konzeption und Organisation des Compliance Managements; SYS.3.1.A7: Geregelte Übergabe und Rücknahme eines Laptops,"Gemittelte Kandidatenscores: CON.6.A1=0.34, CON.6.A2=0.34, CON.6.A8=0.34, OPS.1.1.6.A4=0.34, OPS.2.3.A10=0.34, ORP.5.A4=0.34, SYS.3.1.A7=0.34
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.6700 gs_ids=CON.6.A2;SYS.3.1.A7;CON.6.A1;CON.6.A8;OPS.1.1.6.A4;ORP.5.A4;OPS.2.3.A10
[manual:gspp_compliance_v3approach] coverage=keine confidence=0.0000 gs_ids=
Model-Begründungen:
[gpt-5.4-mini] CON.6.A2 und SYS.3.1.A7 decken den Teilaspekt ab, dass vor der Veräußerung schutzbedürftige Informationen bzw. Datenträger sicher gelöscht oder vernichtet werden müssen; CON.6.A1 und CON.6.A8 regeln dies organisatorisch über Prozess und Richtlinie für Löschen/Vernichten. OPS.1.1.6.A4 passt nur insoweit, als eine dokumentierte Freigabe nach Prüfung rechtlicher und organisatorischer Vorgaben gefordert wird, was dem Autorisierungsgedanken ähnelt, aber auf Software-Freigaben beschränkt ist. ORP.5.A4 deckt den Umgang mit rechtlichen, vertraglichen und sonstigen Vorgaben ab, was bei Veräußerungen relevant sein kann, ersetzt aber keine explizite Veräußerungsautorisierung. OPS.2.3.A10 betrifft die Einbindung einer zuständigen Person in Vertragsgestaltung und Auslagerungsmanagement; das ist nur randnah zum geordneten Übergang an Dritte und daher höchstens sehr indirekt passend. Insgesamt fehlt in allen Kandidaten die eigentliche Kernforderung, nämlich eine explizite, vor der endgültigen Abgabe greifende Autorisierung von Veräußerungen von Assets nach Schutzbedarf, Asset-Owner und Freigabetiefe.","[gpt-5.4-mini] Nicht abgedeckt ist die explizite Autorisierung von Veräußerungen als eigener Freigabeprozess vor Eigentums-/Besitzübergang, einschließlich der Steuerung nach Schutzbedarf (z. B. unterschiedliche Genehmigungstiefen), der Festlegung von Rollen wie Asset-Owner und Informationssicherheitsbeauftragte/r sowie der spezifischen Freigabelogik für Verkauf, Spende, Leasingrückgabe oder Recycling. Die Kandidaten behandeln vor allem Löschung/Vernichtung, allgemeine Freigaben oder Compliance, aber nicht die formale Veräußerungsgenehmigung selbst.",gpt-5.4-mini+manual:gspp_compliance_v3approach,2026-04-22T10:59:23
ASST.4.4,Nachweis des Zugangs,erhöht,teilweise,0.35,DER.3.1.A27; OPS.2.3.A7; OPS.3.2.A6,DER.3.1.A27: Aufbewahrung und Archivierung von Unterlagen zu Audits und Revisionen; OPS.2.3.A7: Regelungen für eine geplante oder ungeplante Beendigung eines Outsourcing-Verhältnisses; OPS.3.2.A6: Regelungen für eine geplante und ungeplante Beendigung eines Outsourcing-Verhältnisses,"Gemittelte Kandidatenscores: DER.3.1.A27=0.35, OPS.2.3.A7=0.35, OPS.3.2.A6=0.35
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.7100 gs_ids=DER.3.1.A27;OPS.3.2.A6;OPS.2.3.A7
[manual:gspp_compliance_v3approach] coverage=keine confidence=0.0000 gs_ids=
Model-Begründungen:
[gpt-5.4-mini] DER.3.1.A27 adressiert die nachvollziehbare und revisionssichere Aufbewahrung von Unterlagen zu Audits und Revisionen und trifft damit den Aspekt der dokumentierten, archivierten Nachweisführung teilweise. OPS.3.2.A6 und OPS.2.3.A7 regeln bei der Beendigung von Outsourcing-Verhältnissen die Rückgabe von Informationen sowie die Dokumentation der Rückgabe und die Prüfung der Rechtesituation. Diese Anforderungen haben jedoch keinen eigentlichen Bezug zum Nachweis des Zugangs einer Nachricht an einen Empfänger. Der Kern der GS++-Anforderung ASST.4.4 ist der manipulationssichere Zugangsnachweis für übermittelte Nachrichten, inklusive Zeitpunkt, Empfänger und ggf. inhaltlicher Belege; genau diese spezifische Kommunikations- bzw. Empfangsbestätigung wird durch die Kandidaten nicht vollständig abgebildet.","[gpt-5.4-mini] Nicht abgedeckt sind die eigentliche Empfangsbestätigung bzw. der manipulationssichere Nachweis, dass eine konkrete Nachricht einen bestimmten Empfänger erreicht hat, einschließlich nachvollziehbarer Protokollierung von Versand-/Zieladressen, Zeitpunkt und ggf. Nachrichteninhalten. Die Kandidaten behandeln eher Archivierung, Revision und Outsourcing-Rückgabe als den Zugangsnachweis im Kommunikationsprozess.",gpt-5.4-mini+manual:gspp_compliance_v3approach,2026-04-22T10:59:23
BER.2.5,Deaktivierung bei Weggang,normal-SdT,teilweise,0.44,OPS.2.3.A7; OPS.3.2.A6; ORP.2.A2,OPS.2.3.A7: Regelungen für eine geplante oder ungeplante Beendigung eines Outsourcing-Verhältnisses; OPS.3.2.A6: Regelungen für eine geplante und ungeplante Beendigung eines Outsourcing-Verhältnisses; ORP.2.A2: Geregelte Verfahrensweise beim Weggang von Mitarbeitenden,"Gemittelte Kandidatenscores: OPS.2.3.A7=0.44, OPS.3.2.A6=0.44, ORP.2.A2=0.44
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.8800 gs_ids=OPS.2.3.A7;OPS.3.2.A6;ORP.2.A2
[manual:gspp_compliance_v3approach] coverage=keine confidence=0.0000 gs_ids=
Model-Begründungen:
[gpt-5.4-mini] OPS.2.3.A7 und OPS.3.2.A6 behandeln die Beendigung von Outsourcing-Verhältnissen und das Aufheben von Zugangs- bzw. Zugriffsrechten nach Vertragsende. ORP.2.A2 regelt beim Weggang von Mitarbeitenden das Einziehen von Ausweisen und Zutrittsberechtigungen sowie die Information betroffener Stellen. Gemeinsam treffen die Kandidaten den organisatorischen Kern der Entziehung von Berechtigungen bei Weggang, aber die GS++-Anforderung BER.2.5 ist enger und fordert ausdrücklich die Deaktivierung der zugeordneten Identität der Nutzenden bei Weggang (oder deren Löschung) im Identitätsmanagement. Diese explizite technische Konten-/Identitätsdeaktivierung wird durch die Kandidaten nicht vollständig abgedeckt.","[gpt-5.4-mini] Nicht abgedeckt ist die explizite Deaktivierung oder Löschung der Identität bzw. des Benutzerkontos im Identitätsmanagement bei dauerhaftem Weggang. Die Kandidaten adressieren vor allem organisatorische Maßnahmen und das Aufheben von Zugangs-/Zutritts-/Zugriffsrechten, jedoch nicht die konkrete Deaktivierung der zugeordneten Identität.",gpt-5.4-mini+manual:gspp_compliance_v3approach,2026-04-22T10:59:23
BER.7.16.3,Erneuerung,normal-SdT,teilweise,0.45,CON.1.A4; CON.1.A5; DER.2.3.A4,CON.1.A4: Geeignetes Schlüsselmanagement; CON.1.A5: Sicheres Löschen und Vernichten von kryptografischen Schlüsseln; DER.2.3.A4: Sperrung und Änderung von Zugangsdaten und kryptografischen Schlüsseln,"Gemittelte Kandidatenscores: CON.1.A4=0.45, CON.1.A5=0.45, DER.2.3.A4=0.45
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.8900 gs_ids=CON.1.A4;DER.2.3.A4;CON.1.A5
[manual:gspp_compliance_v3approach] coverage=keine confidence=0.0000 gs_ids=
Model-Begründungen:
[gpt-5.4-mini] CON.1.A4 passt teilweise, weil dort festgelegt wird, wie mit Schlüsseln und Zertifikaten umzugehen ist und dass die Integrität und Authentizität öffentlicher Schlüssel sichergestellt sein muss; außerdem sollen zeitlich begrenzte Zertifikate rechtzeitig erneuert werden. DER.2.3.A4 passt für den Sonderfall kompromittierter Schlüssel bzw. CA, da dort die Neuerzeugung, Sperrung und der Rückruf kompromittierter Schlüssel und Zertifikate gefordert werden. CON.1.A5 ergänzt dies insofern, als nicht mehr benötigte private Schlüssel sicher gelöscht oder vernichtet werden sollen. Gemeinsam decken die Kandidaten aber nicht den spezifischen Prüfakt bei der Erneuerung einer Beglaubigung ab, insbesondere nicht die explizite Verifikation des Schlüssels anhand von Vorgaben für die Schlüsselbeglaubigung (z. B. Signaturprüfung, Fingerprint-Abgleich, Transparenzlog), sondern nur allgemeines Schlüsselmanagement, Erneuerung und Reaktion auf Kompromittierung.","[gpt-5.4-mini] Nicht abgedeckt sind die konkrete Prüfung des Schlüssels bei Zertifikatserneuerung, die formalen Vorgaben für die Schlüsselbeglaubigung im Erneuerungsprozess sowie die geforderte Validierung gegen Sperrlisten/Transparenzregister als spezifischer Bestandteil dieser Anforderung.",gpt-5.4-mini+manual:gspp_compliance_v3approach,2026-04-22T10:59:23
BER.6.8,Kriterien für die Qualität von Passwörtern,normal-SdT,keine,0.48,,,"Kein GS-Kandidat wurde von den kombinierten Modellen ausgewählt.
Model-Entscheidungen:
[gpt-5.4-mini] coverage=keine confidence=0.9700 gs_ids=
[manual:gspp_compliance_v3approach] coverage=keine confidence=0.0000 gs_ids=
Model-Begründungen:
[gpt-5.4-mini] Keine der Kandidatenanforderungen deckt die GS++-Anforderung BER.6.8 inhaltlich ab. BER.6.8 verlangt Kriterien zur Qualität von Passwörtern selbst, insbesondere abhängig von Lebensdauer, Angriffsmöglichkeiten, Passwortlänge/Entropie und ggf. Mehr-Faktor-Authentisierung bzw. maximalen Fehlversuchen. Die Kandidaten behandeln dagegen andere Themen: z. B. ORP.4.A21, CON.10.A16, SYS.2.1.A37 und OPS.1.2.5.A17 regeln Mehr-Faktor-Authentisierung, aber nicht Passwortqualitätskriterien; ORP.4.A11 regelt das Zurücksetzen von Passwörtern; CON.1.A9 und CON.1.A10 betreffen Kryptokonzept/Kriterien für kryptografische Funktionen; SYS.2.3.A9 behandelt die sichere Übergabe von Passwörtern auf der Kommandozeile. Somit liegt keine echte inhaltliche Übereinstimmung vor.","[gpt-5.4-mini] Nicht abgedeckt sind die Festlegung von Passwortqualitätskriterien wie Mindestlänge, Entropie, Zeichensätze, differenzierte Kriterien nach Lebensdauer und Angriffsszenario sowie die Verknüpfung dieser Kriterien mit konkreten Schutzmaßnahmen wie maximale Passwortversuche oder MFA.",gpt-5.4-mini+manual:gspp_compliance_v3approach,2026-04-22T10:59:23
BER.1.2,Regelmäßige Überprüfung,normal-SdT,teilweise,0.45,DER.1.A1; DER.1.A13; DER.4.A14; INF.1.A36; OPS.1.1.1.A2; OPS.1.2.2.A2; ORP.5.A8; APP.4.3.A20; OPS.1.2.2.A13,DER.1.A1: Erstellung einer Sicherheitsrichtlinie für die Detektion von sicherheitsrelevanten Ereignissen; DER.1.A13: Regelmäßige Audits der Detektionssysteme; DER.4.A14: Regelmäßige Überprüfung und Verbesserung der Notfallmaßnahmen; INF.1.A36: Regelmäßige Aktualisierungen der Dokumentation; OPS.1.1.1.A2: Festlegung von Rollen und Berechtigungen für den IT-Betrieb; OPS.1.2.2.A2: Entwicklung eines Archivierungskonzepts; ORP.5.A8: Regelmäßige Überprüfungen des Compliance Managements; APP.4.3.A20: Regelmäßige Audits; OPS.1.2.2.A13: Regelmäßige Revision der Archivierungsprozesse,"Gemittelte Kandidatenscores: DER.1.A1=0.45, DER.1.A13=0.45, DER.4.A14=0.45, INF.1.A36=0.45, OPS.1.1.1.A2=0.45, OPS.1.2.2.A2=0.45, ORP.5.A8=0.45, APP.4.3.A20=0.33, OPS.1.2.2.A13=0.33
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.8900 gs_ids=ORP.5.A8;DER.4.A14;DER.1.A13;DER.1.A1;OPS.1.1.1.A2;INF.1.A36;OPS.1.2.2.A2
[manual:gspp_compliance_v3approach] coverage=voll confidence=0.6600 gs_ids=APP.4.3.A20;OPS.1.2.2.A13
Model-Begründungen:
[gpt-5.4-mini] Die GS++-Anforderung BER.1.2 fordert die regelmäßige sowie anlassbezogene Überprüfung von Verfahren und Regelungen auf Aktualität. Inhaltlich passen dazu ORP.5.A8, da dort ein Verfahren zur regelmäßigen Überprüfung von Compliance-Management und den daraus resultierenden Anforderungen und Maßnahmen auf Effizienz und Effektivität verlangt wird; DER.4.A14, weil Notfallmaßnahmen regelmäßig oder bei größeren Änderungen überprüft werden sollen; DER.1.A13, weil Detektionssysteme regelmäßig auditiert und auf Aktualität und Wirksamkeit geprüft werden sollen; DER.1.A1, weil die spezifische Sicherheitsrichtlinie regelmäßig auf korrekte Umsetzung überprüft werden muss; OPS.1.1.1.A2, weil Rollen und Berechtigungen regelmäßig geprüft und an aktuelle Gegebenheiten angepasst werden müssen; INF.1.A36, weil Dokumentationen regelmäßig auf Aktualität geprüft werden sollen; sowie OPS.1.2.2.A2, weil das Archivierungskonzept regelmäßig an aktuelle Gegebenheiten anzupassen ist. Diese Anforderungen treffen den Kern 'regelmäßige Überprüfung/Aktualisierung von Regelungen und Verfahren', aber sie sind jeweils domänenspezifisch und decken nicht allgemein alle Arten von Verfahren und Regelungen ab, die BER.1.2 offen formuliert verlangt.","[gpt-5.4-mini] Nicht vollständig abgedeckt ist die generische, bereichsübergreifende Pflicht zur regelmäßigen und anlassbezogenen Überprüfung aller relevanten Verfahren und Regelungen der Berechtigung. Die Kandidaten beziehen sich nur auf einzelne Teilbereiche (z. B. Notfallmanagement, Compliance, Rollen/Berechtigungen, Dokumentation, Archivierung) und nennen nicht durchgängig die anlassbezogene Überprüfung bei Ereignissen wie Sicherheitsvorfällen, strategischen Änderungen oder neuen gesetzlichen Anforderungen. Ebenso fehlt eine explizite allgemeine Regelung zur Überprüfung von Verfahren und Regelungen im Berechtigungsmanagement als solchem.",gpt-5.4-mini+manual:gspp_compliance_v3approach,2026-04-22T10:59:23
BER.1.1.3,Bekanntgabe,normal-SdT,teilweise,0.43,APP.5.4.A5; CON.8.A1; OPS.1.1.3.A11; OPS.1.2.5.A6,APP.5.4.A5: Rollen- und Berechtigungskonzept für UCC; CON.8.A1: Definition von Rollen und Zuständigkeiten; OPS.1.1.3.A11: Kontinuierliche Dokumentation der Informationsverarbeitung; OPS.1.2.5.A6: Erstellung einer Richtlinie für die Fernwartung,"Gemittelte Kandidatenscores: APP.5.4.A5=0.43, CON.8.A1=0.43, OPS.1.1.3.A11=0.43, OPS.1.2.5.A6=0.43
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.8600 gs_ids=OPS.1.2.5.A6;OPS.1.1.3.A11;CON.8.A1;APP.5.4.A5
[manual:gspp_compliance_v3approach] coverage=keine confidence=0.0000 gs_ids=
Model-Begründungen:
[gpt-5.4-mini] OPS.1.2.5.A6 passt inhaltlich, weil dort explizit gefordert wird, eine Richtlinie zu erstellen, die allen Zuständigen bekannt sein soll. OPS.1.1.3.A11 passt teilweise, weil Änderungen dokumentiert und dazu Regelungen erarbeitet werden sollen, was die Bekanntgabe von Verfahren und Regelungen unterstützt. CON.8.A1 passt teilweise, da Rollen und Zuständigkeiten festzulegen sind, was eine Voraussetzung dafür ist, die richtigen Personen zu informieren. APP.5.4.A5 passt ebenfalls teilweise, weil Rollen- und Berechtigungskonzepte festgehalten, geprüft und aktualisiert werden müssen; das deckt aber nicht die explizite Pflicht zur aktiven Information der zuständigen Personen über Verfahren und Regelungen vollständig ab.","[gpt-5.4-mini] Nicht vollständig abgedeckt sind die explizite Verteilungs- und Benachrichtigungspflicht gegenüber den zuständigen Personen oder Rollen sowie der konkrete Fokus auf Bekanntgabe im Onboarding und bei Änderungen per automatischer Benachrichtigung. Die Kandidaten regeln Dokumentation, Festlegung und Bekanntheit von Richtlinien eher indirekt, aber nicht die gezielte und laufende Information aller Betroffenen.",gpt-5.4-mini+manual:gspp_compliance_v3approach,2026-04-22T10:59:23
BER.7.16.6,Revocationstatus,normal-SdT,teilweise,0.48,DER.2.3.A4,DER.2.3.A4: Sperrung und Änderung von Zugangsdaten und kryptografischen Schlüsseln,"Gemittelte Kandidatenscores: DER.2.3.A4=0.48
Model-Entscheidungen:
[gpt-5.4-mini] coverage=voll confidence=0.9700 gs_ids=DER.2.3.A4
[manual:gspp_compliance_v3approach] coverage=keine confidence=0.0000 gs_ids=
Model-Begründungen:
[gpt-5.4-mini] DER.2.3.A4 deckt die wesentliche inhaltliche Anforderung ab, kompromittierte kryptografische Schlüssel und Zertifikate zuverlässig zu sperren und zurückzurufen. Das entspricht dem geforderten Dokumentieren des Revocationstatus eines Schlüssels im Verzeichnis öffentlicher Schlüssel, da der Status den Rückzug bzw. die Sperrung eines Schlüssels abbildet. Die technische und organisatorische Zielrichtung ist damit inhaltlich gleichgerichtet.",,gpt-5.4-mini+manual:gspp_compliance_v3approach,2026-04-22T10:59:23
BER.3.15,Keine Gruppenkonten,normal-SdT,teilweise,0.43,OPS.1.1.2.A22; SYS.2.4.A3,OPS.1.1.2.A22: Trennung von administrativen und anderen Tätigkeiten; SYS.2.4.A3: Verwendung geeigneter Konten,"Gemittelte Kandidatenscores: OPS.1.1.2.A22=0.43, SYS.2.4.A3=0.43
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.8600 gs_ids=SYS.2.4.A3;OPS.1.1.2.A22
[manual:gspp_compliance_v3approach] coverage=keine confidence=0.0000 gs_ids=
Model-Begründungen:
[gpt-5.4-mini] SYS.2.4.A3 fordert für macOS bei Mehrbenutzung jeweils ein eigenes Konto pro Benutzendem und damit die Trennung von Personen auf Kontenebene. OPS.1.1.2.A22 verlangt außerdem, dass Zugangskennungen für IT-Administration sich von Kennungen in anderem Kontext unterscheiden und dass dieselbe Instanz nicht für andere Aufgaben verwendet wird. Beide Anforderungen zielen auf saubere Kontentrennung und gegen gemeinsame Nutzung von Zugangskonten. Die GS++-Anforderung BER.3.15 geht jedoch spezifisch weiter, indem sie Gruppenkonten generell untersagen soll; dieses explizite Verbot wird durch die Kandidaten nicht vollständig abgedeckt.","[gpt-5.4-mini] Nicht vollständig abgedeckt ist das explizite generelle Verbot von Gruppenkonten bzw. gemeinsam genutzten Zugangskonten als organisatorische Berechtigungsregel. SYS.2.4.A3 deckt nur den Mehrbenutzerfall auf macOS mit separaten Benutzerkonten ab, OPS.1.1.2.A22 primär die Trennung administrativer und nicht-administrativer Kennungen. Ein allgemeines Verbot von Gruppenkonten für alle Kontexte fehlt.",gpt-5.4-mini+manual:gspp_compliance_v3approach,2026-04-22T10:59:23
