gspp_id,gspp_title,gspp_level,coverage,confidence,gs_ids,gs_titles,rationale,gap_notes,model,timestamp
GC.6.1,Festlegung von Zielen für die Informationssicherheit,normal-SdT,voll,1.00,GC.6.1,GC.6.1: Festlegung von Zielen für die Informationssicherheit,"Die Anforderung GC.6.1 des Zieltexts ist identisch mit dem Inhalt des Kandidaten [1] (GC.6.1). Dieser Kandidat deckt alle wesentlichen Aspekte ab: die Pflicht zur Festlegung konkreter, messbarer Ziele auf Basis der Rahmenbedingungen sowie die Guidance bezüglich des Bezugs zu Geschäftszielen und der Berücksichtigung interessierter Parteien und des Kontextes.",,google/gemma-4-26b-a4b-it,2026-04-22T15:28:19
GC.6.1.1,Festlegung einer Sicherheitsstrategie,normal-SdT,voll,1.00,GC.6.1.1,GC.6.1.1: Festlegung einer Sicherheitsstrategie,"Die Anforderung GC.6.1.1 der GS++-Vorgabe ist identisch mit der Kandidaten-Anforderung GC.6.1.1. Beide beschreiben exakt die gleiche Pflicht (SOLL-Aussage), die Festlegung einer grundlegenden Strategie zur Erreichung der Informationssicherheitsziele in Zusammenarbeit mit der Institutionsleitung, einschließlich des Fokus auf den übergeordneten Ansatz und die Prinzipien.",,google/gemma-4-26b-a4b-it,2026-04-22T15:28:19
GC.6.1.2,Verpflichtung der Institutionsleitung,normal-SdT,voll,1.00,GC.6.1.2,GC.6.1.2: Verpflichtung der Institutionsleitung,"Der Kandidat GC.6.1.2 ist eine identische Übereinstimmung mit der Zielanforderung. Er deckt sowohl das [statement] (formale Zuweisung der Verpflichtung durch Governance und Compliance) als auch die detaillierte [guidance] (Gesamtverantwortung, Überwachung der Ziele, Förderung des ISMS durch Beteiligung, Ressourcenbereitstellung und kontinuierliche Verbesserung) vollständig ab.",,google/gemma-4-26b-a4b-it,2026-04-22T15:28:19
GC.6.1.3,Erstellung einer Sicherheitsleitlinie,normal-SdT,voll,1.00,GC.6.1.3,GC.6.1.3: Erstellung einer Sicherheitsleitlinie,"Die Kandidaten-Anforderung [1] GC.6.1.3 ist identisch mit der Ziel-Anforderung GS++. Sie deckt die Pflicht zur Erstellung der Sicherheitsleitlinie, die Kommunikation an Mitarbeitende, die Funktion als Orientierung sowie die spezifischen Inhalte (Gesamtverantwortung, Ziele, Strategie, Rollen, kontinuierliche Verbesserung) exakt und vollständig ab.",,google/gemma-4-26b-a4b-it,2026-04-22T15:28:19
GC.6.1.4,Freigabe der Sicherheitsleitlinie,normal-SdT,voll,1.00,GC.6.1.4,GC.6.1.4: Freigabe der Sicherheitsleitlinie,Die GS++-Anforderung GC.6.1.4 fordert die Autorisierung der Sicherheitsleitlinie durch die Institutionsleitung. Der Kandidat GC.6.1.4 ist identisch mit der Zielanforderung und deckt somit den spezifischen Aspekt der Freigabe durch die Institutionsleitung vollständig ab.,,google/gemma-4-26b-a4b-it,2026-04-22T15:28:19
GC.7.1,Verfahren und Regelungen,normal-SdT,voll,0.95,GC.7.1.1; GC.7.1.2; GC.7.1.3; GC.7.1.4,GC.7.1.1: Gesetzliche Verpflichtungen; GC.7.1.2: Anhörung zuständiger Stellen; GC.7.1.3: Vertragliche Verpflichtungen; GC.7.1.4: Prävention von Verstößen,"Der Zieltext GC.7.1 fordert ein Verfahren zur Sammlung, Integration und Priorisierung aller relevanten Rahmenbedingungen (gesetzlich, regulatorisch, vertraglich). Die Kandidaten decken dies vollständig ab: GC.7.1.1 adressiert die gesetzlichen Verpflichtungen, GC.7.1.3 die vertraglichen Verpflichtungen (wobei regulatorische Aspekte in der Guidance von GC.7.1.1/GC.7.1.3 implizit oder durch den Kontext der Gesetzgebung abgedeckt sind), GC.7.1.2 die Einbindung zuständiger Stellen zur Sicherstellung der Einhaltung und GC.7.1.4 die Prävention von Verstößen. Da der Zieltext selbst identisch mit Kandidat [1] (GC.7.1) ist und die Unterpunkte die geforderten 'Inhalte der Praktik' konkretisieren, ergibt sich eine vollständige Abdeckung des Verfahrenskonzepts.",,google/gemma-4-26b-a4b-it,2026-04-22T15:28:19
GC.7.1.1,Gesetzliche Verpflichtungen,normal-SdT,voll,1.00,GC.7.1.1,GC.7.1.1: Gesetzliche Verpflichtungen,"Die Kandidaten-Anforderung GC.7.1.1 ist eine identische Übereinstimmung (1:1 Match) zum Zieltext. Sie deckt sowohl das Statement (Analyse der gesetzlichen Verpflichtungen) als auch die Guidance (Dokumentation, Definition der Rechtsquellen wie Europarecht, Verfassungsrecht und spezifische Beispiele wie DSGVO, NIS, etc.) vollständig ab.",,google/gemma-4-26b-a4b-it,2026-04-22T15:28:19
GC.7.1.2,Anhörung zuständiger Stellen,normal-SdT,voll,1.00,GC.7.1.2,GC.7.1.2: Anhörung zuständiger Stellen,"Die GS++-Anforderung GC.7.1.2 ('Anhörung zuständiger Stellen') wird durch den Kandidaten GC.7.1.2 exakt und vollständig abgedeckt. Sowohl das [statement] als auch das [guidance] sind identisch, wodurch alle inhaltlichen Aspekte (Anhörung zuständiger Stellen wie Rechtsabteilung, Datenschutzbeauftragte etc. zur Einhaltung gesetzlicher Verpflichtungen) abgedeckt sind.",,google/gemma-4-26b-a4b-it,2026-04-22T15:28:19
GC.7.1.3,Vertragliche Verpflichtungen,normal-SdT,voll,1.00,GC.7.1.3,GC.7.1.3: Vertragliche Verpflichtungen,"Der Kandidat [1] (GC.7.1.3) ist eine identische Kopie der Zielanforderung (GS++). Er deckt den Kernaspekt der Dokumentation vertraglicher Verpflichtungen, die die Verarbeitung von Informationen betreffen, sowie die Definition von vertraglichen Verpflichtungen (unabhängig von der Bezeichnung als Vertrag) vollständig und ohne Redundanz ab.",,google/gemma-4-26b-a4b-it,2026-04-22T15:28:19
GC.7.1.4,Prävention von Verstößen,normal-SdT,voll,1.00,GC.7.1.4,GC.7.1.4: Prävention von Verstößen,"Die Anforderung GC.7.1.4 im Zieltext ist identisch mit dem Kandidaten GC.7.1.4. Da der Kandidat den Text des Zieltexts (Statement und Guidance) eins zu eins abbildet, ist eine vollständige Abdeckung aller Aspekte (Prävention durch Schulungen, Berücksichtigung in Prozessen, Fehlerkultur) gegeben.",,google/gemma-4-26b-a4b-it,2026-04-22T15:28:19
