gspp_id,gspp_title,gspp_level,coverage,confidence,gs_ids,gs_titles,rationale,gap_notes,model,timestamp
GC.6.1,Festlegung von Zielen für die Informationssicherheit,normal-SdT,teilweise,0.90,ISMS.1.A3,ISMS.1.A3: Erstellung einer Leitlinie zur Informationssicherheit,"ISMS.1.A3 verlangt, dass die Institutionsleitung eine Leitlinie zur Informationssicherheit verabschiedet, in der Sicherheitsziele benannt und deren Bezug zu den Geschäftszielen der Institution erläutert werden. Damit deckt ISMS.1.A3 den Kernaspekt von GC.6.1 (Festlegung von Zielen und Bezug zu Geschäftszielen) inhaltlich ab, jedoch nicht vollständig.","Fehlend im Vergleich zu GC.6.1: (1) die explizite Forderung, dass Ziele konkret und messbar formuliert werden (numerische Kennzahlen oder messbare Kriterien sind in ISMS.1.A3 nicht zwingend vorgeschrieben); (2) die ausdrückliche Vorgabe, die Ziele auf Basis der identifizierten Rahmenbedingungen (Kontext, interessierte Parteien und deren Anforderungen) zu definieren; (3) konkrete Beispiele/Anforderungen für Zieldefinitionen (z. B. prozentuale Minimalwerte wie 98% aktuelle AV-Signaturen). Daher nur teilweise Abdeckung.",gpt-5-mini,2026-04-21T09:44:59
GC.6.1.1,Festlegung einer Sicherheitsstrategie,normal-SdT,voll,0.93,ISMS.1.A2; ISMS.1.A3,ISMS.1.A2: Festlegung der Sicherheitsziele und -strategie; ISMS.1.A3: Erstellung einer Leitlinie zur Informationssicherheit,"ISMS.1.A2 verlangt, dass die Institutionsleitung Sicherheitsziele und eine Strategie für die Informationssicherheit festlegt und dokumentiert; damit sind Festlegung, Verantwortlichkeit und Dokumentation der Sicherheitsstrategie abgedeckt. ISMS.1.A3 fordert eine von der Institutionsleitung verabschiedete Leitlinie, die die Sicherheitsziele und die wichtigsten Aspekte der Sicherheitsstrategie beschreibt. Zusammen decken diese Anforderungen den Kern der Grundschutz++-Anforderung ab (Festlegung einer grundlegenden Strategie, übergeordneter Ansatz und Prinzipien sowie Einbindung der Leitung).",,gpt-5-mini,2026-04-21T09:44:59
GC.6.1.2,Verpflichtung der Institutionsleitung,normal-SdT,voll,0.85,ISMS.1.A1; ISMS.1.A2; ISMS.1.A3; ISMS.1.A4; DER.3.1.A5,ISMS.1.A1: Übernahme der Gesamtverantwortung für Informationssicherheit durch die Leitung; ISMS.1.A2: Festlegung der Sicherheitsziele und -strategie; ISMS.1.A3: Erstellung einer Leitlinie zur Informationssicherheit; ISMS.1.A4: Benennung eines oder einer Informationssicherheitsbeauftragten; DER.3.1.A5: Integration in den Informationssicherheitsprozess,"Die geforderte Verpflichtung der Institutionsleitung umfasst mehrere Aspekte (formale Zuweisung/Akzeptanz der Gesamtverantwortung, Bestätigung und Überwachung der Sicherheitsziele, Förderung des ISMS durch Führungsbeteiligung, Bestätigung der Sicherheitsorganisation, Bereitstellung von Ressourcen, Unterstützung der kontinuierlichen Verbesserung). Diese Aspekte werden durch die kombinierte Abdeckung der ausgewählten GS-Anforderungen vollständig abgedeckt: 
- ISMS.1.A1 (Übernahme der Gesamtverantwortung) fordert die formale Übernahme der Gesamtverantwortung, das Initiieren/Steuern/Kontrollieren des Sicherheitsprozesses, das Vorleben der Informationssicherheit sowie das Festlegen von Zuständigkeiten und die Ausstattung mit notwendigen Kompetenzen und Ressourcen – entspricht der formalen Verpflichtung, Führungsbeteiligung und Ressourcenbereitstellung. 
- ISMS.1.A2 (Festlegung der Sicherheitsziele und -strategie) verlangt, dass die Institutionsleitung Sicherheitsziele und Strategie festlegt, trägt und regelmäßig überprüft – entspricht Bestätigung und Überwachung der IS-Ziele in Bezug auf Organisationsziele. 
- ISMS.1.A3 (Erstellung einer Leitlinie zur Informationssicherheit) verlangt eine von der Institutionsleitung verabschiedete Leitlinie mit Darstellung der Sicherheitsziele und deren Bezug zu Geschäftszielen sowie Bekanntgabe – bildet die formale Dokumentation und Bestätigung der Ziele/Verpflichtung ab. 
- ISMS.1.A4 (Benennung eines/er ISB) adressiert die Bestätigung der Informationssicherheitsorganisation und die Bereitstellung angemessener Ressourcen sowie Reportingwege – deckt Organisation und Ressourcenzusicherung ab. 
- DER.3.1.A5 (Integration von Audits/Revisionen in den Sicherheitsprozess) fordert, dass Audit-/Revisions­ergebnisse ins ISMS zurückfließen und in Berichten an die Institutionsleitung aufgenommen werden, was die Grundlage für kontinuierliche Verbesserung und deren Unterstützung durch die Leitung schafft.",,gpt-5-mini,2026-04-21T09:44:59
GC.6.1.3,Erstellung einer Sicherheitsleitlinie,normal-SdT,voll,0.95,ISMS.1.A3; ISMS.1.A1; ISMS.1.A4; ISMS.1.A11,ISMS.1.A3: Erstellung einer Leitlinie zur Informationssicherheit; ISMS.1.A1: Übernahme der Gesamtverantwortung für Informationssicherheit durch die Leitung; ISMS.1.A4: Benennung eines oder einer Informationssicherheitsbeauftragten; ISMS.1.A11: Aufrechterhaltung der Informationssicherheit,"ISMS.1.A3 verlangt verpflichtend die Verabschiedung einer übergeordneten Leitlinie zur Informationssicherheit inklusive Sicherheitsziele, Sicherheitsstrategie, Organisationsstruktur/Geltungsbereich und Bekanntgabe an alle Mitarbeitenden – deckt damit den Kern der GC-Anforderung (Leitlinie, Ziele, Strategie, Kommunikation). ISMS.1.A1 stellt die Übernahme der Gesamtverantwortung der Leitung sicher und ergänzt damit die geforderte Verpflichtung und Gesamtverantwortung der Institutionsleitung. ISMS.1.A4 fordert die Benennung eines Informationssicherheitsbeauftragten und damit die Festlegung von Rollen und Zuständigkeiten, wie in GC gefordert. ISMS.1.A11 deckt die Verpflichtung zur kontinuierlichen Verbesserung/regelmäßigen Überprüfung und Aktualisierung der Leitlinie ab. Zusammengenommen werden alle inhaltlichen Aspekte der GC.6.1.3 abgedeckt.",,gpt-5-mini,2026-04-21T09:44:59
GC.6.1.4,Freigabe der Sicherheitsleitlinie,normal-SdT,voll,0.95,ISMS.1.A3,ISMS.1.A3: Erstellung einer Leitlinie zur Informationssicherheit,"ISMS.1.A3 fordert explizit, dass die Institutionsleitung eine übergeordnete Leitlinie zur Informationssicherheit verabschiedet (verabschieden = freigeben/autorisierren). Damit wird die Forderung von GC.6.1.4 nach der Autorisierung der festgelegten Sicherheitsleitlinie durch die Institutionsleitung inhaltlich vollständig abgedeckt.",,gpt-5-mini,2026-04-21T09:44:59
GC.7.1,Verfahren und Regelungen,normal-SdT,teilweise,0.85,ORP.5.A1; ORP.5.A4; ORP.5.A2; ORP.5.A8,ORP.5.A1: Identifikation der Rahmenbedingungen; ORP.5.A4: Konzeption und Organisation des Compliance Managements; ORP.5.A2: Beachtung der Rahmenbedingungen; ORP.5.A8: Regelmäßige Überprüfungen des Compliance Managements,"ORP.5.A1 deckt das Sammeln/Identifizieren und die Dokumentation aller gesetzlichen, vertraglichen und sonstigen Vorgaben ab (Erfassung und Aktualisierung). ORP.5.A4 beschreibt den Aufbau eines Prozesses und organisatorischer Strukturen zur Identifikation und zur Integration sicherheitsrelevanter Anforderungen sowie die Benennung von Zuständigkeiten und die Verzahnung von Compliance‑ und Informationssicherheitsverantwortlichen (Integration). ORP.5.A2 stellt sicher, dass identifizierte Anforderungen bei Planung und Betrieb berücksichtigt werden und Verantwortlichkeiten sowie Korrekturmaßnahmen festgelegt sind (Umsetzung/Beachtung). ORP.5.A8 ergänzt durch die Forderung nach regelmäßigen Überprüfungen des Compliance‑Managements (Monitoring/Weiterentwicklung). Zusammen adressieren diese Anforderungen Sammlung, Integration, organisatorische Verankerung, Umsetzung und Überprüfung des Umgangs mit Rahmenbedingungen.","Keiner der Kandidaten benennt explizit ein Verfahren zur Priorisierung aller identifizierten Rahmenbedingungen bzw. ein konkretes Priorisierungsverfahren (Ranking/Schwerpunktsetzung fehlt). Zudem ist in ORP.5.A4 die Formulierung überwiegend als SOLLTE (Empfehlung) gehalten, während die GS++-Anforderung ein MUST (verbindliches Verankern eines Verfahrens) fordert — das Pflichtniveau ist also nicht durchgängig abgebildet.",gpt-5-mini,2026-04-21T09:44:59
GC.7.1.1,Gesetzliche Verpflichtungen,normal-SdT,voll,0.90,ORP.5.A4,ORP.5.A4: Konzeption und Organisation des Compliance Managements,"ORP.5.A4 fordert explizit den Aufbau eines Prozesses, um alle relevanten gesetzlichen, vertraglichen und sonstigen Vorgaben mit Auswirkungen auf das Informationssicherheitsmanagement zu identifizieren und Verantwortliche festzulegen. Damit deckt es die Kernelemente der GS++-Anforderung ab: Analyse/Identifikation gesetzlicher Verpflichtungen, Berücksichtigung von Anforderungen mit Wirkung auf die Verarbeitung von Informationen und Organisationsregelungen zur Sicherstellung der Beachtung dieser Vorgaben.",,gpt-5-mini,2026-04-21T09:44:59
GC.7.1.2,Anhörung zuständiger Stellen,normal-SdT,teilweise,0.70,ORP.5.A4; DER.2.1.A4; DER.2.2.A1,ORP.5.A4: Konzeption und Organisation des Compliance Managements; DER.2.1.A4: Benachrichtigung betroffener Stellen bei Sicherheitsvorfällen; DER.2.2.A1: Prüfung rechtlicher und regulatorischer Rahmenbedingungen zur Erfassung und Auswertbarkeit,"ORP.5.A4 (Konzeption und Organisation des Compliance Managements) adressiert den Aufbau von Prozessen und Zuständigkeiten zur Identifikation rechtlicher Anforderungen und nennt den regelmäßigen Austausch von Compliance-Beauftragten und ISB. Damit wird organisatorisch die Grundlage geschaffen, relevante Stellen zu berücksichtigen, aber es fordert nicht explizit die Anhörung sämtlicher zuständiger Stellen (z. B. Rechtsabteilung, Datenschutzbeauftragte, Brandschutzbeauftragte) bei der Dokumentation der Compliance-Verpflichtungen. DER.2.1.A4 (Benachrichtigung betroffener Stellen bei Sicherheitsvorfällen) und DER.2.2.A1 (Prüfung rechtlicher Rahmenbedingungen bei IT-Forensik) fordern explizit die Einbeziehung bzw. Prüfung, ob Datenschutzbeauftragte, Rechtsabteilung oder Betriebs-/Personalrat einzubeziehen sind; sie beziehen sich jedoch nur auf spezielle Sachverhalte (Sicherheitsvorfälle, forensische Untersuchungen) und nicht allgemein auf die Dokumentation von Compliance-Verpflichtungen. Zusammengenommen decken die Kandidaten das Prinzip der Einbeziehung relevanter interner Stellen ab, jedoch nicht die explizite und allgemeine Anforderung, diese Stellen systematisch bei der Dokumentation aller Compliance-Verpflichtungen anzuhören.","Nicht abgedeckt/fehlend: (1) eine ausdrückliche Anforderung, bei der Dokumentation der Compliance-Verpflichtungen alle zuständigen internen Stellen (z. B. Rechtsabteilung, Datenschutzbeauftragte, Brandschutzbeauftragte, fachliche Verantwortliche) anzuhören; (2) eine Vorgabe, dass diese Anhörung dokumentiert bzw. bei der Erstellung der Compliance-Dokumentation berücksichtigt wird; (3) eine generelle (kontextübergreifende) Verpflichtung – die vorhandenen Vorgaben in DER.2.1.A4 und DER.2.2.A1 sind kontextgebunden auf Vorfall-/Forensikfälle und gelten nicht pauschal für das Compliance-Dokumentationsverfahren; (4) keine Vorgabe zur systematischen Einbindung aller genannten Rollen und zur Sicherstellung, dass fachliche/branchenspezifische Verantwortliche gehört werden.",gpt-5-mini,2026-04-21T09:44:59
GC.7.1.3,Vertragliche Verpflichtungen,normal-SdT,voll,0.80,ORP.5.A4,ORP.5.A4: Konzeption und Organisation des Compliance Managements,"ORP.5.A4 verlangt, einen Prozess aufzubauen, um alle relevanten gesetzlichen und vertraglichen Vorgaben mit Auswirkungen auf das Informationssicherheitsmanagement zu identifizieren und einen Überblick über die rechtlichen Anforderungen zu gewährleisten. Damit deckt es die Forderung von GC.7.1.3 ab, eine Zusammenstellung vertraglicher Verpflichtungen, die die Verarbeitung von Informationen betreffen, zu erstellen und zu dokumentieren (einschließlich Zuständigkeiten und Integration in das Compliance-Management).",,gpt-5-mini,2026-04-21T09:44:59
GC.7.1.4,Prävention von Verstößen,normal-SdT,teilweise,0.85,ORP.5.A2; ORP.5.A4; DER.1.A7; OPS.1.1.6.A13; OPS.3.2.A8; OPS.2.3.A9,ORP.5.A2: Beachtung der Rahmenbedingungen; ORP.5.A4: Konzeption und Organisation des Compliance Managements; DER.1.A7: Schulung von Zuständigen; OPS.1.1.6.A13: Trennung der Testumgebung von der Produktivumgebung; OPS.3.2.A8: Erstellung einer Richtlinie für die Outsourcing-Dienstleistungen; OPS.2.3.A9: Etablierung einer Richtlinie zur Auslagerung,"Die Kernanforderung von GC.7.1.4 ist die Verankerung von Verfahren zur Prävention von Verstößen (z. B. Maßnahmen zur Vermeidung von Verstößen, Zuständigkeiten, berücksichtigte Prüf-/Freigabeprozesse, zielgruppengerechte Schulungen). ORP.5.A2 deckt den zentralen Präventionsaspekt direkt ab (Pflicht, Maßnahmen zu identifizieren und umzusetzen, um Verstöße zu vermeiden; Festlegung von Verantwortlichkeiten). ORP.5.A4 ergänzt dies durch die Etablierung von Prozessen/Organisation für das Compliance Management und die Koordination zwischen Compliance- und Informationssicherheitsverantwortlichen. DER.1.A7 liefert eine Deckung für den Aspekt Schulungen/zielgruppenspezifische Weiterbildung (wenn auch inhaltlich auf Detektion/Operations fokussiert). OPS.1.1.6.A13 sowie OPS.3.2.A8 und OPS.2.3.A9 adressieren die Berücksichtigung von Test- und Freigabeprozessen bzw. regeln Test-/Freigabe-Verfahren (inkl. Outsourcing-Kontexte) und decken damit den in der Guidance genannten Aspekt der Einbeziehung von Compliance-Verpflichtungen in Test-/Freigabeprozesse ab.","Kein vorgeschlagener Baustein fordert explizit die Förderung einer konstruktiven Fehlerkultur (z. B. blame-free Reporting, Positive Anreize für Meldung von Fehlern/Abweichungen). Zudem ist die Formulierung zu zielgruppengerechten Schulungen in den Treffer-Bausteinen nur teilweise oder kontextgebunden vorhanden (DER.1.A7 bezieht sich primär auf Zuständige für Ereignismeldungen; keine Anforderung explizit für alle für Umsetzung/Einhalten zuständigen Personen). Daher werden nicht alle in der Guidance genannten Beispielmaßnahmen der GS++-Anforderung vollständig und explizit abgedeckt.",gpt-5-mini,2026-04-21T09:44:59
GC.8.1,Verfahren zur Ressourcenplanung,normal-SdT,teilweise,0.70,ISMS.1.A15; OPS.1.1.1.A4; DER.3.1.A7,ISMS.1.A15: Wirtschaftlicher Einsatz von Ressourcen für Informationssicherheit; OPS.1.1.1.A4: Bereitstellen ausreichender Personal- und Sachressourcen; DER.3.1.A7: Erstellung eines Auditprogramms,"ISMS.1.A15 deckt den wirtschaftlichen Aspekt und die Quantifizierung/ Bereitstellung von Ressourcen für Informationssicherheit ab (ökonomische Betrachtung, termingerechte Bereitstellung, Einsatz von Personal/Externe bei Spitzen). OPS.1.1.1.A4 beschreibt Planung und regelmäßige Überprüfung von Personal- und Sachressourcen sowie Reserven und Redundanzen (personelle und materielle/technische Ressourcen, regelmäßige Anpassung). DER.3.1.A7 ergänzt durch Hinweise auf mehrjährige Planung, Reserven für unvorhergesehene Ereignisse und kontinuierliche Verbesserung im Kontext von Audit-/Ressourcenplanung. Zusammen adressieren die Kandidaten wesentliche Teile der GC.8.1-Anforderung (ökonomische Bewertung, Personal- und Sachressourcen, Reserven, regelmäßige Prüfung/Weiterentwicklung).","Nicht vollständig abgedeckt: Es fehlt eine explizite Forderung nach einem institucionalisierten Verfahren auf ISMS-Governance-Ebene, das eine kontinuierliche, gesamthaft auf ISMS bezogene Ressourcenplanung verbindlich vorschreibt (MUSS-Anforderung). Explizite Nennung und verbindliche Planung finanzieller Mittel (Budgetierung) für das ISMS ist in den Kandidaten nicht durchgängig und verpflichtend beschrieben. Einige Kandidaten beziehen sich eng auf IT-Betrieb oder Auditkontexte statt auf das gesamte ISMS/Governance und formulieren überwiegend SOLLTE‑Empfehlungen statt verpflichtender Vorgaben.",gpt-5-mini,2026-04-21T09:44:59
GC.8.1.1,Festlegung von Rollen und Zuständigkeiten,normal-SdT,voll,0.95,ISMS.1.A6,ISMS.1.A6: Aufbau einer geeigneten Organisationsstruktur für Informationssicherheit,"ISMS.1.A6 fordert explizit eine übergreifende Organisationsstruktur für Informationssicherheit mit definierten Rollen, der Benennung qualifizierter Personen, Zuweisung von Aufgaben, Verantwortungen und Kompetenzen sowie der Bereitstellung ausreichender Ressourcen und Vertretungsregelungen. Damit sind die im Grundschutz++-Statement geforderten Festlegungen von Rollen und Zuständigkeiten im Rahmen des ISMS inklusive notwendiger Qualifikationen und Befugnisse inhaltlich abgedeckt.",,gpt-5-mini,2026-04-21T09:44:59
GC.8.1.1.1,Informationssicherheitsbeauftragter,normal-SdT,teilweise,0.75,ISMS.1.A4; ISMS.1.A5; ISMS.1.A10; ORP.3.A6; ISMS.1.A1; SYS.4.1.A5,"ISMS.1.A4: Benennung eines oder einer Informationssicherheitsbeauftragten; ISMS.1.A5: Vertragsgestaltung bei Bestellung eines oder einer externen Informationssicherheitsbeauftragten; ISMS.1.A10: Erstellung eines Sicherheitskonzepts; ORP.3.A6: Durchführung von Sensibilisierungen und Schulungen zur Informationssicherheit; ISMS.1.A1: Übernahme der Gesamtverantwortung für Informationssicherheit durch die Leitung; SYS.4.1.A5: Erstellung von Nutzungsrichtlinien für den Umgang mit Druckern, Kopierern und Multifunktionsgeräten","Kernanforderung der GS++-Vorgabe (Benennung eines Informationssicherheitsbeauftragten durch die Institutionsleitung, Ausstattung mit Ressourcen und Möglichkeit des direkten Berichtens sowie Steuerung/Koordination des Sicherheitsprozesses) wird durch ISMS.1.A4 direkt abgedeckt. ISMS.1.A5 ergänzt bei Bedarf die vertraglichen Anforderungen für externe ISB. ISMS.1.A10 deckt die Erstellung von Sicherheitskonzepten ab, ORP.3.A6 adressiert Sensibilisierung/Schulungen und SYS.4.1.A5 zeigt konkrete Aufgaben (Erstellung von Nutzungsrichtlinien) des ISB auf. ISMS.1.A1 unterstützt die organisatorische Einbettung der Gesamtverantwortung der Leitung und Festlegung von Zuständigkeiten.","Nicht alle in der GS++-Anforderung explizit genannten Aufgaben und Formulierungen sind vollständig in den ausgewählten Basis-/Standardanforderungen enthalten: - Explizite Forderung, dass die Rolle 'unabhängig von Art und Größe' in jeder Institution zu besetzen ist, wird nicht wortgleich und verpflichtend in allen Kandidaten abgebildet (ISMS.1.A4 fordert Benennung, aber die explizite Unabhängigkeits-/Größenformulierung fehlt). - Die GS++-Anforderung verlangt, dass der ISB unmittelbar der Institutionsleitung unterstellt ist; ISMS.1.A4 ermöglicht direkten Bericht, benennt aber nicht in allen Punkten eine zwingende unmittelbare Unterstellung als organisatorischen Status. - Detaillierte operative Aufgaben des GS++-Statements fehlen oder sind nur teilweise abgedeckt: Erstellung des Umsetzungsplans für Sicherheitsmaßnahmen, Initiierung und Überprüfung der Umsetzung, Koordination sicherheitsrelevanter Projekte, Untersuchung sicherheitsrelevanter Vorfälle (Incident‑Investigation) sowie explizite Aufgabe, die Institutionsleitung bei der Erstellung der Sicherheitsleitlinie zu unterstützen, sind nicht durch eine einzelne oder die kombinierte Basis-/Standardanforderung umfassend festgeschrieben. - Explizite Pflicht zur Berichterstattung gegenüber weiteren Sicherheitsverantwortlichen (neben der Institutionsleitung) ist nicht durchgehend geregelt. Insgesamt sind wesentliche Aspekte (Benennung, Ressourcen, Koordination) abgedeckt, detaillierte operative Verantwortlichkeiten und einige Formulierungen der GS++-Anforderung verbleiben als Lücke.",gpt-5-mini,2026-04-21T09:44:59
GC.8.1.1.1.1,Vorspracherecht des Informationssicherheitsbeauftragten,normal-SdT,voll,0.95,ISMS.1.A4,ISMS.1.A4: Benennung eines oder einer Informationssicherheitsbeauftragten,"ISMS.1.A4 benennt explizit, dass die Institutionsleitung dem/der Informationssicherheitsbeauftragten die Möglichkeit einräumen MUSS, bei Bedarf direkt an sie selbst zu berichten. Dies entspricht inhaltlich dem geforderten direkten Vorspracherecht des ISB und deckt damit die GS++-Anforderung vollständig ab.",,gpt-5-mini,2026-04-21T09:44:59
GC.8.1.2,Stellvertreterregelungen,normal-SdT,voll,0.90,ISMS.1.A6,ISMS.1.A6: Aufbau einer geeigneten Organisationsstruktur für Informationssicherheit,"ISMS.1.A6 fordert explizit, dass für alle wichtigen Funktionen der Organisation für Informationssicherheit wirksame Vertretungsregelungen vorhanden sein müssen. Dies entspricht inhaltlich der GC.8.1.2-Anforderung, Stellvertreterregelungen für alle relevanten Rollen und Zuständigkeiten im ISMS zuzuweisen. Die Beschreibung in ISMS.1.A6 deckt damit die Zuordnung von Stellvertretungen und die Sicherstellung der Handlungsfähigkeit der Sicherheitsorganisation ab.",,gpt-5-mini,2026-04-21T09:44:59
GC.8.1.3,Vermeidung von Interessenkonflikten,normal-SdT,teilweise,0.85,OPS.1.1.1.A2; OPS.1.1.2.A23; ORP.5.A4; ORP.5.A8; IND.3.2.A10; INF.13.A12; CON.8.A1; IND.1.A1,OPS.1.1.1.A2: Festlegung von Rollen und Berechtigungen für den IT-Betrieb; OPS.1.1.2.A23: Rollen- und Berechtigungskonzept für administrative Zugriffe; ORP.5.A4: Konzeption und Organisation des Compliance Managements; ORP.5.A8: Regelmäßige Überprüfungen des Compliance Managements; IND.3.2.A10: Beobachtung und Kontrolle von OT-Fernwartungssitzungen; INF.13.A12: Sichere Konfiguration der TGM-Systeme; CON.8.A1: Definition von Rollen und Zuständigkeiten; IND.1.A1: Einbindung in die Sicherheitsorganisation,"Keine einzelne der vorliegenden GS-Anforderungen entspricht inhaltlich vollständig der GC.8.1.3-Anforderung, die ausdrücklich verlangt, dass für das ISMS Maßnahmen zur Vermeidung von Interessenkonflikten bei der Festlegung von Rollen und Zuständigkeiten getroffen werden (z. B. Vermeidung konkurrierender Rollen wie ausführend vs. prüfend, organisatorische Verankerung, Vier-Augen-Prinzip). Die ausgewählten Anforderungen decken Bestandteile dieses Themas ab: OPS.1.1.1.A2 und OPS.1.1.2.A23 behandeln die Trennung von Administrations- und Betriebsaufgaben sowie Rollen-/Berechtigungskonzepte (Separation of Duties); ORP.5.A4 und ORP.5.A8 adressieren Aufbau von Compliance-/Organisationsstrukturen sowie deren regelmäßige Überprüfung (Governance-Aspekt); IND.3.2.A10 und INF.13.A12 nennen das Vier-Augen-Prinzip bzw. dessen Anwendung als Maßnahme; CON.8.A1 und IND.1.A1 beschreiben die Benennung zuständiger Personen und Festlegung von Rollen in konkreten Bereichen. Zusammen liefern diese Bausteine relevante Elemente (Rollenfestlegung, Trennung von Aufgaben, organisatorische Maßnahmen, Vier-Augen-Prinzip, Überprüfung).","Wesentliche Lücken bleiben: Es existiert keine zwingende, institutionell allgemeine Anforderung, die explizit fordert, Interessenkonflikte bei der Festlegung von ISMS-Rollen zu vermeiden (z. B. Verbot der Kombination von ausführender und prüfender Rolle auf ISMS-Ebene oder Vorgabe zur organisatorischen Verankerung wie Stabsstelle für Informationssicherheit). Viele Kandidaten sind bereichsspezifisch (IT-Betrieb, OT, TGM, Software-Entwicklung) und adressieren nur Teilaspekte; es fehlt eine explizite, ISMS-weite Vorgabe und eine ausdrückliche Anforderung, konkurrierende Rollen systematisch zu verhindern bzw. organisatorisch zu trennen. Deshalb ist die GS++-Anforderung nur teilweise durch die genannten Bausteine abgedeckt.",gpt-5-mini,2026-04-21T09:44:59
GC.8.1.4,Festlegung einer Sicherheitsorganisation,normal-SdT,teilweise,0.70,ORP.5.A4; IND.1.A1; OPS.1.1.1.A2; CON.8.A1; OPS.2.2.A4; IND.2.7.A1; DER.3.2.A13; ORP.5.A8,ORP.5.A4: Konzeption und Organisation des Compliance Managements; IND.1.A1: Einbindung in die Sicherheitsorganisation; OPS.1.1.1.A2: Festlegung von Rollen und Berechtigungen für den IT-Betrieb; CON.8.A1: Definition von Rollen und Zuständigkeiten; OPS.2.2.A4: Festlegung von Verantwortungsbereichen und Schnittstellen; IND.2.7.A1: Erfassung und Dokumentation; DER.3.2.A13: Sichtung und Prüfung der Dokumente; ORP.5.A8: Regelmäßige Überprüfungen des Compliance Managements,"Mehrere der aufgelisteten IT-Grundschutz-Anforderungen decken Teilaspekte der GS++-Anforderung ab: ORP.5.A4 adressiert Aufbau von Prozessen und Organisationsstrukturen sowie Festlegung von Zuständigkeiten und Abstimmung (Schnittstellen zu Compliance/ISB). IND.1.A1 verlangt die Benennung einer gesamtverantwortlichen Person für Informationssicherheit im OT-Bereich. OPS.1.1.1.A2, CON.8.A1 und IND.2.7.A1 verlangen die Festlegung und Dokumentation von Rollen und Zuständigkeiten in jeweiligen Fachbereichen (IT-Betrieb, Softwareentwicklung, SIS). OPS.2.2.A4 und IND.2.7.A1 fordern die Identifikation und Dokumentation von Schnittstellen/Verantwortungsgrenzen (z. B. Cloud, SIS). DER.3.2.A13 und ORP.5.A8 adressieren die regelmäßige Prüfung bzw. Überprüfung von Dokumentation und Organisationsstrukturen. Diese Anforderungen zusammen liefern die Bausteine: Benennung von Verantwortlichen, Festlegung von Rollen in Teilbereichen, Dokumentation von Schnittstellen und Prüfmechanismen.","Kein einzelner oder kombinierter Kandidat fordert verbindlich die Einrichtung einer einheitlichen, institutionweiten Sicherheitsorganisation für das ISMS mit gesamthafter Darstellung (Organigramm) und expliziter Bildung von Gremien/Organen (z. B. Leitungsgremien, Steuerkreise) sowie die verbindliche Verankerung aller relevanten Querschnittsbereiche (z. B. Datenschutz, physische Sicherheit, Geheimschutz, Arbeitsschutz) unter einer zentralen Sicherheitsorganisation. Viele Kandidaten sind auf spezifische Teilbereiche begrenzt (OT, Cloud, IT-Betrieb, Softwareentwicklung, SIS, Compliance) und formulieren vielfach als ""SOLLTE"" statt ""MUSS"". Es fehlt außerdem eine ausdrückliche Anforderung zur institutionellen Verankerung des ISMS in einer einheitlichen Sicherheitsorganisation inklusive verpflichtender Dokumentation als Organigramm und zur Benennung von Gremien/Zuständigkeitsstrukturen über alle Bereiche hinweg.",gpt-5-mini,2026-04-21T09:44:59
GC.8.1.5,Sicherstellung der Qualifikation,normal-SdT,voll,0.88,ORP.2.A15; ISMS.1.A6; OPS.1.1.1.A16,ORP.2.A15: Qualifikation des Personals; ISMS.1.A6: Aufbau einer geeigneten Organisationsstruktur für Informationssicherheit; OPS.1.1.1.A16: Schulung des Betriebspersonals,"ORP.2.A15 fordert explizit, dass bei Besetzung von Stellen die erforderlichen Qualifikationen und Fähigkeiten genau formuliert sind und dass Stellen nur von dafür qualifizierten Mitarbeitenden besetzt werden — dies entspricht direkt der Anforderung, für Rollen/Verantwortungsträger Anforderungen und Fähigkeiten festzulegen. ISMS.1.A6 verlangt die Definition von Rollen sowie die Festlegung von Aufgaben, Verantwortungen und Kompetenzen und das Benennen qualifizierter Personen; damit wird ebenfalls gefordert, welche Kompetenzen für Rollen erforderlich sind. OPS.1.1.1.A16 ergänzt die Sicherstellung, dass für IT-Betriebspersonal mehrere Personen die erforderlichen Fähigkeiten besitzen (Schulungsplan) und unterstützt damit die Umsetzung der Qualifikationsanforderung.","OPS.1.1.1.A16 deckt nur die Sicherstellung von Fähigkeiten/Schulungen ab, fordert aber nicht ausdrücklich die formale Festlegung und Dokumentation der für jede Rolle erforderlichen Anforderungen/Fähigkeiten. ORP.2.A15 und ISMS.1.A6 schließen diese Lücke, daher ist die Gesamtanforderung als vollständig abgedeckt.",gpt-5-mini,2026-04-21T09:44:59
