gspp_id,gspp_title,gspp_level,coverage,confidence,gs_id,gs_title,gs_baustein,gs_level,rationale,gap_notes,decision,discriminator_reasoning,original_model,discriminator_model,timestamp
GC.5.1.2,Festlegung des Schutzbedarfs,normal-SdT,voll,1.00,GC.5.1.2,Festlegung des Schutzbedarfs,,normal-SdT,Die Grundschutz++-Anforderung GC.5.1.2 ist inhaltlich identisch mit der Kandidaten-Anforderung GC.5.1.2 aus dem IT-Grundschutz-Kompendium. Beide fordern die Einstufung des Schutzbedarfs von Geschäftsprozessen und Informationsarten in die Stufen 'normal' oder 'hoch' unter Berücksichtigung der Geschäftsziele und in Absprache mit der Institutionsleitung.,,keep,"Nicht redundant: Diese Anforderung beschreibt die Kernpflicht der GS++-Anforderung vollständig selbst, nämlich die Festlegung des Schutzbedarfs für relevante Geschäftsprozesse und Informationsarten unter Berücksichtigung der Geschäftsziele und in Absprache mit der Institutionsleitung. Es gibt im Set keinen anderen Kandidaten, der diesen Aspekt abdeckt.",google/gemma-4-26b-a4b-it,gpt-5.4-thinking,2026-04-22T15:12:50
GC.5.1.3,Geschäftsprozesse mit hohem Schutzbedarf,normal-SdT,voll,1.00,GC.5.1.3,Geschäftsprozesse mit hohem Schutzbedarf,,normal-SdT,"Die Grundschutz++-Anforderung GC.5.1.3 ist identisch mit der IT-Grundschutz-Anforderung [1] GC.5.1.3. Da die Anforderung im Kompendium bereits als eigenständiger Baustein existiert, deckt sie sich inhaltlich zu 100% mit sich selbst hinsichtlich der Pflicht zur dedizierten Risikobetrachtung für Prozesse mit hohem Schutzbedarf und der Vorgabe einer Risikomethodik.",,keep,"Notwendig als einziger Kandidat im Set. Die Anforderung deckt die Kernaspekte der GS++-Vorgabe vollständig ab: eine dedizierte Risikobetrachtung für Geschäftsprozesse bzw. Informationsarten mit hohem Schutzbedarf sowie die Vorgabe verbindlicher Vorgaben zur Risikomethodik in einem separaten Dokument. Es gibt keine alternative Anforderung im Set, die diese Aspekte zusätzlich oder besser abdeckt.",google/gemma-4-26b-a4b-it,gpt-5.4-thinking,2026-04-22T15:12:50
GC.6.1,Festlegung von Zielen für die Informationssicherheit,normal-SdT,voll,1.00,GC.6.1,Festlegung von Zielen für die Informationssicherheit,,normal-SdT,"Die Grundschutz++-Anforderung GC.6.1 ist eine identische Kopie der klassischen IT-Grundschutz-Anforderung GC.6.1. Sowohl der [statement] als auch der [guidance]-Teil stimmen wortwörtlich überein. Da die GS++-Anforderung somit exakt die Anforderungen der GS-Anforderung widerspiegelt, ist die Abdeckung vollumfänglich gegeben.",,keep,Diese Anforderung ist die einzige im Set und bildet die GS++-Anforderung inhaltlich vollständig ab: konkrete und messbare Informationssicherheitsziele auf Basis der identifizierten Rahmenbedingungen. Ohne sie würden alle Kernaspekte verloren gehen.,google/gemma-4-26b-a4b-it,gpt-5.4-thinking,2026-04-22T15:12:50
GC.6.1.1,Festlegung einer Sicherheitsstrategie,normal-SdT,teilweise,0.85,GC.6.1.3,Erstellung einer Sicherheitsleitlinie,,normal-SdT,"Die GS++-Anforderung GC.6.1.1 fordert die Festlegung einer grundlegenden Strategie zur Erreichung der Sicherheitsziele. Die Anforderung GC.6.1.3 (Erstellung einer Sicherheitsleitlinie) deckt diesen Aspekt inhaltlich ab, da in deren Guidance explizit erwähnt wird, dass die Sicherheitsleitlinie eine 'Informationssicherheitsstrategie' enthalten muss. Da die GS++-Anforderung jedoch spezifisch die Strategie als eigenständiges Element (SOLL-Anforderung) adressiert, während GC.6.1.3 die Strategie lediglich als Bestandteil der Leitlinie beschreibt, ist die Abdeckung als 'teilweise' einzustufen.","Die GS++-Anforderung fokussiert auf die explizite Festlegung der Strategie als prozessualen Schritt/Dokument. In den IT-Grundschutz-Kandidaten ist die Strategie nur als Teilinhalt der Sicherheitsleitlinie (GC.6.1.3) vorgesehen, nicht als eigenständiges, isoliertes Element, das die GS++-Anforderung in ihrer spezifischen Tiefe (Fokus auf übergeordneten Ansatz und Prinzipien als eigenständige Vorgabe) vollumfänglich spiegelt.",keep,"Notwendig als einziger Kandidat im Set: Die Sicherheitsleitlinie enthält laut Guidance ausdrücklich die Informationssicherheitsstrategie und deckt damit den Kernaspekt der Festlegung eines übergeordneten Ansatzes zur Zielerreichung ab. Da keine spezifischere GS-Anforderung im Set vorhanden ist, würde ein Entfernen den einzigen abdeckenden Kandidaten für diesen Aspekt verlieren.",google/gemma-4-26b-a4b-it,gpt-5.4-thinking,2026-04-22T15:12:50
GC.6.1.2,Verpflichtung der Institutionsleitung,normal-SdT,voll,1.00,GC.6.1.2,Verpflichtung der Institutionsleitung,,normal-SdT,"Die GS++-Anforderung GC.6.1.2 ist in diesem Fall identisch mit der vorliegenden IT-Grundschutz-Anforderung [1] GC.6.1.2. Da der Text, das Statement und die Guidance der GS++-Anforderung exakt den Inhalten des Kandidaten entsprechen, ist eine vollständige inhaltliche Abdeckung gegeben.",,keep,"Nicht redundant, sondern exakt die GS++-Anforderung selbst. Sie deckt alle Kernaspekte vollständig ab: formale Zuweisung der Verpflichtung der Institutionsleitung, Gesamtverantwortung, Bestätigung/Überwachung der Informationssicherheitsziele sowie Förderung und Unterstützung des ISMS (inkl. Ressourcen und kontinuierlicher Verbesserung).",google/gemma-4-26b-a4b-it,gpt-5.4-thinking,2026-04-22T15:12:50
GC.6.1.3,Erstellung einer Sicherheitsleitlinie,normal-SdT,voll,1.00,GC.6.1.3,Erstellung einer Sicherheitsleitlinie,,normal-SdT,"Die GS++-Anforderung GC.6.1.3 ist inhaltlich eine identische Spiegelung der klassischen Grundschutz-Anforderung GC.6.1.3. Die weiteren Aspekte der Leitlinie (Ziele, Strategie, Rollen, Verantwortlichkeiten der Leitung), die in der Guidance von GC.6.1.3 gefordert werden, werden durch die spezifischen Kandidaten GC.6.1.1 (Strategie), GC.6.1.2 (Verantwortung der Leitung), GC.6.1.3 (Erstellung der Leitlinie selbst) und GC.6.1.4 (Freigabe durch Leitung) vollumfänglich abgedeckt. Die Kombination dieser Anforderungen deckt den gesamten Lebenszyklus und Inhalt der Leitlinie ab.",,keep,Keine Entscheidung erhalten - als notwendig betrachtet,google/gemma-4-26b-a4b-it,gpt-5.4-thinking,2026-04-22T15:12:50
GC.6.1.3,Erstellung einer Sicherheitsleitlinie,normal-SdT,voll,1.00,GC.6.1.4,Freigabe der Sicherheitsleitlinie,,normal-SdT,"Die GS++-Anforderung GC.6.1.3 ist inhaltlich eine identische Spiegelung der klassischen Grundschutz-Anforderung GC.6.1.3. Die weiteren Aspekte der Leitlinie (Ziele, Strategie, Rollen, Verantwortlichkeiten der Leitung), die in der Guidance von GC.6.1.3 gefordert werden, werden durch die spezifischen Kandidaten GC.6.1.1 (Strategie), GC.6.1.2 (Verantwortung der Leitung), GC.6.1.3 (Erstellung der Leitlinie selbst) und GC.6.1.4 (Freigabe durch Leitung) vollumfänglich abgedeckt. Die Kombination dieser Anforderungen deckt den gesamten Lebenszyklus und Inhalt der Leitlinie ab.",,keep,Keine Entscheidung erhalten - als notwendig betrachtet,google/gemma-4-26b-a4b-it,gpt-5.4-thinking,2026-04-22T15:12:50
GC.6.1.3,Erstellung einer Sicherheitsleitlinie,normal-SdT,voll,1.00,GC.6.1.2,Verpflichtung der Institutionsleitung,,normal-SdT,"Die GS++-Anforderung GC.6.1.3 ist inhaltlich eine identische Spiegelung der klassischen Grundschutz-Anforderung GC.6.1.3. Die weiteren Aspekte der Leitlinie (Ziele, Strategie, Rollen, Verantwortlichkeiten der Leitung), die in der Guidance von GC.6.1.3 gefordert werden, werden durch die spezifischen Kandidaten GC.6.1.1 (Strategie), GC.6.1.2 (Verantwortung der Leitung), GC.6.1.3 (Erstellung der Leitlinie selbst) und GC.6.1.4 (Freigabe durch Leitung) vollumfänglich abgedeckt. Die Kombination dieser Anforderungen deckt den gesamten Lebenszyklus und Inhalt der Leitlinie ab.",,keep,Keine Entscheidung erhalten - als notwendig betrachtet,google/gemma-4-26b-a4b-it,gpt-5.4-thinking,2026-04-22T15:12:50
GC.6.1.3,Erstellung einer Sicherheitsleitlinie,normal-SdT,voll,1.00,GC.6.1.1,Festlegung einer Sicherheitsstrategie,,normal-SdT,"Die GS++-Anforderung GC.6.1.3 ist inhaltlich eine identische Spiegelung der klassischen Grundschutz-Anforderung GC.6.1.3. Die weiteren Aspekte der Leitlinie (Ziele, Strategie, Rollen, Verantwortlichkeiten der Leitung), die in der Guidance von GC.6.1.3 gefordert werden, werden durch die spezifischen Kandidaten GC.6.1.1 (Strategie), GC.6.1.2 (Verantwortung der Leitung), GC.6.1.3 (Erstellung der Leitlinie selbst) und GC.6.1.4 (Freigabe durch Leitung) vollumfänglich abgedeckt. Die Kombination dieser Anforderungen deckt den gesamten Lebenszyklus und Inhalt der Leitlinie ab.",,keep,Keine Entscheidung erhalten - als notwendig betrachtet,google/gemma-4-26b-a4b-it,gpt-5.4-thinking,2026-04-22T15:12:50
GC.6.1.4,Freigabe der Sicherheitsleitlinie,normal-SdT,voll,1.00,GC.6.1.4,Freigabe der Sicherheitsleitlinie,,normal-SdT,"Die Grundschutz++-Anforderung GC.6.1.4 ist identisch mit der IT-Grundschutz-Anforderung GC.6.1.4. Sie fordert die Autorisierung der Sicherheitsleitlinie durch die Institutionsleitung, was durch den Kandidaten [1] (GC.6.1.4) eins zu eins abgedeckt wird.",,keep,"Die Anforderung ist notwendig und nicht redundant: Sie deckt direkt den einzigen Kernaspekt der GS++-Anforderung ab, nämlich die Autorisierung/Freigabe der festgelegten Sicherheitsleitlinie durch die Institutionsleitung. Es توجد keine andere GS-Anforderung im Set, die diesen Aspekt abdeckt.",google/gemma-4-26b-a4b-it,gpt-5.4-thinking,2026-04-22T15:12:50
GC.7.1,Verfahren und Regelungen,normal-SdT,voll,0.95,GC.2.1,Festlegung des externen Kontextes der Institution,,normal-SdT,"Die GS++-Anforderung GC.7.1 fordert ein Verfahren zur Sammlung, Integration und Priorisierung aller relevanten Rahmenbedingungen (Compliance Management). Dies umfasst sowohl die externen als auch die internen Rahmenbedingungen. Die Kandidaten GC.2.1 (Festlegung des externen Kontextes) deckt die externen Rahmenbedingungen (rechtlich, regulatorisch, technologisch etc.) ab, während GC.2.2 (Festlegung des internen Kontextes) die internen Rahmenbedingungen (Strategien, Strukturen, Prozesse etc.) abdeckt. Zusammen bilden sie das in GC.7.1 geforderte Verfahren zur Erfassung der Gesamtheit der Rahmenbedingungen ab.",,keep,Keine Entscheidung erhalten - als notwendig betrachtet,google/gemma-4-26b-a4b-it,gpt-5.4-thinking,2026-04-22T15:12:50
GC.7.1,Verfahren und Regelungen,normal-SdT,voll,0.95,GC.2.2,Festlegung des internen Kontextes der Institution,,normal-SdT,"Die GS++-Anforderung GC.7.1 fordert ein Verfahren zur Sammlung, Integration und Priorisierung aller relevanten Rahmenbedingungen (Compliance Management). Dies umfasst sowohl die externen als auch die internen Rahmenbedingungen. Die Kandidaten GC.2.1 (Festlegung des externen Kontextes) deckt die externen Rahmenbedingungen (rechtlich, regulatorisch, technologisch etc.) ab, während GC.2.2 (Festlegung des internen Kontextes) die internen Rahmenbedingungen (Strategien, Strukturen, Prozesse etc.) abdeckt. Zusammen bilden sie das in GC.7.1 geforderte Verfahren zur Erfassung der Gesamtheit der Rahmenbedingungen ab.",,keep,Keine Entscheidung erhalten - als notwendig betrachtet,google/gemma-4-26b-a4b-it,gpt-5.4-thinking,2026-04-22T15:12:50
GC.7.1.1,Gesetzliche Verpflichtungen,normal-SdT,voll,0.90,GC.2.1,Festlegung des externen Kontextes der Institution,,normal-SdT,"Die GS++-Anforderung GC.7.1.1 fordert die Analyse und Dokumentation gesetzlicher Verpflichtungen. Diese wird durch die Kombination zweier Anforderungen vollständig abgedeckt: GC.2.1 (Festlegung des externen Kontextes) verlangt explizit die Analyse und Dokumentation rechtlicher und regulatorischer Rahmenbedingungen als Teil des externen Kontexts. GC.7.1 (Verfahren und Regelungen) stellt sicher, dass das Compliance-Management ein Verfahren zur Sammlung, Integration und Priorisierung aller relevanten Rahmenbedingungen (was die gesetzlichen Verpflichtungen einschließt) verankert. Zusammen decken sie sowohl die Identifikation (Kontext) als auch die prozessuale Einbindung (Verfahren) der gesetzlichen Pflichten ab.",,keep,Keine Entscheidung erhalten - als notwendig betrachtet,google/gemma-4-26b-a4b-it,gpt-5.4-thinking,2026-04-22T15:12:50
GC.7.1.1,Gesetzliche Verpflichtungen,normal-SdT,voll,0.90,GC.7.1,Verfahren und Regelungen,,normal-SdT,"Die GS++-Anforderung GC.7.1.1 fordert die Analyse und Dokumentation gesetzlicher Verpflichtungen. Diese wird durch die Kombination zweier Anforderungen vollständig abgedeckt: GC.2.1 (Festlegung des externen Kontextes) verlangt explizit die Analyse und Dokumentation rechtlicher und regulatorischer Rahmenbedingungen als Teil des externen Kontexts. GC.7.1 (Verfahren und Regelungen) stellt sicher, dass das Compliance-Management ein Verfahren zur Sammlung, Integration und Priorisierung aller relevanten Rahmenbedingungen (was die gesetzlichen Verpflichtungen einschließt) verankert. Zusammen decken sie sowohl die Identifikation (Kontext) als auch die prozessuale Einbindung (Verfahren) der gesetzlichen Pflichten ab.",,keep,Keine Entscheidung erhalten - als notwendig betrachtet,google/gemma-4-26b-a4b-it,gpt-5.4-thinking,2026-04-22T15:12:50
GC.7.1.2,Anhörung zuständiger Stellen,normal-SdT,voll,1.00,GC.7.1.2,Anhörung zuständiger Stellen,,normal-SdT,"Die Grundschutz++-Anforderung GC.7.1.2 ('Anhörung zuständiger Stellen') ist in der bereitgestellten Kandidatenliste identisch mit der IT-Grundschutz-Anforderung [1] GC.7.1.2. Da die Anforderungen textlich und inhaltlich (Statement und Guidance) absolut deckungsgleich sind, ist eine vollständige Abdeckung gegeben.",keine,keep,"Notwendig, da diese Anforderung den einzigen Kernaspekt der GS++-Anforderung vollständig abdeckt: zuständige Stellen für gesetzliche Verpflichtungen in der Informationsverarbeitung werden angehört. Es يوجد keine andere GS-Anforderung im Set, die diesen Aspekt abdeckt; daher ist sie nicht redundant.",google/gemma-4-26b-a4b-it,gpt-5.4-thinking,2026-04-22T15:12:50
GC.7.1.3,Vertragliche Verpflichtungen,normal-SdT,teilweise,0.85,GC.7.1,Verfahren und Regelungen,,normal-SdT,"Die GS++-Anforderung GC.7.1.3 fordert explizit die Dokumentation der Zusammenstellung vertraglicher Verpflichtungen. Die Anforderung GC.7.1 (Verfahren und Regelungen) deckt dies als Teil des übergeordneten Compliance-Management-Verfahrens ab, da die Guidance zu GC.7.1 explizit nennt, dass das Compliance Management sicherstellen muss, dass auch 'vertragliche Verpflichtungen' eingehalten werden. Da GC.7.1 jedoch ein prozessualer Baustein ist, der das gesamte Spektrum (gesetzlich, regulatorisch, vertraglich) abdeckt, wird die spezifische Detailforderung der Dokumentation der 'Zusammenstellung' der vertraglichen Pflichten durch den prozessualen Rahmen zwar adressiert, aber nicht als eigenständiger, spezifischer Prüfpunkt für die Dokumentation der Verträge selbst isoliert.","Die Kandidaten decken den prozessualen Rahmen ab (GC.7.1), jedoch gibt es keine Anforderung, die sich ausschließlich und detailliert auf die reine Dokumentation/Zusammenstellung der vertraglichen Verpflichtungen konzentriert, ohne sie mit gesetzlichen oder regulatorischen Rahmenbedingungen zu vermischen. GC.7.1.1 bezieht sich nur auf gesetzliche Pflichten, was eine unvollständige Abdeckung der vertraglichen Komponente darstellt.",keep,Einziger Kandidat und notwendiger Träger des Aspekts 'vertragliche Verpflichtungen im Compliance-Management berücksichtigen'. Die Anforderung nennt in der Guidance ausdrücklich auch vertragliche Verpflichtungen und ist damit der beste verfügbare Match zur GS++-Forderung; ohne sie ginge der Vertragsaspekt verloren.,google/gemma-4-26b-a4b-it,gpt-5.4-thinking,2026-04-22T15:12:50
