gspp_id,gspp_title,gspp_level,coverage,confidence,gs_ids,gs_titles,rationale,gap_notes,model,timestamp
ASST.6.1,Abhandenkommen,normal-SdT,teilweise,0.46,DER.2.1.A7; SYS.3.1.A12; SYS.3.3.A2,DER.2.1.A7: Etablierung einer Vorgehensweise zur Behandlung von Sicherheitsvorfällen; SYS.3.1.A12: Verlustmeldung für Laptops; SYS.3.3.A2: Sperrmaßnahmen bei Verlust eines Mobiltelefons,"Gemittelte Kandidatenscores: DER.2.1.A7=0.46, SYS.3.1.A12=0.46, SYS.3.3.A2=0.46
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.9100 gs_ids=DER.2.1.A7;SYS.3.3.A2;SYS.3.1.A12
[manual:gspp_compliance_v3approach] coverage=keine confidence=0.0000 gs_ids=
Model-Begründungen:
[gpt-5.4-mini] DER.2.1.A7 deckt den organisatorischen Kern ab, da dort eine definierte, dokumentierte Vorgehensweise zur Behandlung von Sicherheitsvorfällen gefordert wird. Das passt inhaltlich zu einer Vorgehensweise beim Abhandenkommen von Assets, ist aber allgemein auf Sicherheitsvorfälle bezogen. SYS.3.3.A2 deckt den konkreten Umgang beim Verlust eines Mobiltelefons ab, insbesondere SIM-Kartensperre sowie ggf. Fernlöschung/-sperrung und damit einen wichtigen Teilaspekt der geforderten Maßnahmen beim Abhandenkommen eines Assets. SYS.3.1.A12 deckt die Verlustmeldung für Laptops, klare Meldewege und die Prüfung wieder aufgetauchter Geräte auf Manipulation ab und trifft damit ebenfalls einen konkreten Teilaspekt der Asset-Verlustbehandlung. Zusammen adressieren die drei Anforderungen zentrale Reaktionsaspekte nach Verlust, aber nicht allgemein alle Asset-Arten und nicht die vollständige, institutionelle Verlustbehandlungsprozedur für sämtliche Informationswerte und Assets.","[gpt-5.4-mini] Nicht vollständig abgedeckt sind eine asset-übergreifende, einheitliche Vorgehensweise für alle Informationswerte und Assets, die Verantwortlichkeiten und Eskalationsschritte für alle Verlustszenarien sowie explizite Maßnahmen wie Meldung an Fundbüros/Ermittlungsbehörden, systematische Änderung betroffener Zugangsdaten und Sperrung weiterer Authentisierungsmittel außerhalb von Mobiltelefonen. Zudem sind die Kandidaten teils auf einzelne Asset-Typen (Mobiltelefon, Laptop) beschränkt.",gpt-5.4-mini+manual:gspp_compliance_v3approach,2026-04-22T10:54:59
ASST.7.6,Autorisierung von Veräußerungen,normal-SdT,teilweise,0.43,CON.6.A11; CON.6.A2; SYS.3.1.A7,CON.6.A11: Löschung und Vernichtung von Datenträgern durch externe Dienstleistende; CON.6.A2: Ordnungsgemäßes Löschen und Vernichten von schützenswerten Betriebsmitteln und Informationen; SYS.3.1.A7: Geregelte Übergabe und Rücknahme eines Laptops,"Gemittelte Kandidatenscores: CON.6.A11=0.43, CON.6.A2=0.43, SYS.3.1.A7=0.43
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.8600 gs_ids=SYS.3.1.A7;CON.6.A2;CON.6.A11
[manual:gspp_compliance_v3approach] coverage=keine confidence=0.0000 gs_ids=
Model-Begründungen:
[gpt-5.4-mini] SYS.3.1.A7 deckt die geregelte Übergabe eines Laptops vor Weitergabe ab und nennt explizit die sichere Löschung schutzwürdiger Daten vor der Weitergabe. CON.6.A2 deckt den Prozessaspekt des sicheren Löschens und Vernichtens von schutzbedürftigen Informationen und Datenträgern ab, einschließlich einer klar geregelten Vorgehensweise. CON.6.A11 deckt die sichere und nachvollziehbare Durchführung der Löschung/Vernichtung durch externe Dienstleistende ab. Zusammen wird damit ein Teil der Veräußerungsvorbereitung und der sicheren Behandlung von Daten/Datenträgern adressiert. Die eigentliche GS++-Kernforderung der Autorisierung jeder Veräußerung von Assets durch eine zuständige Stelle bzw. Rolle vor der endgültigen Abgabe wird jedoch in keiner Kandidatenanforderung ausdrücklich geregelt.","[gpt-5.4-mini] Nicht abgedeckt sind die eigentliche Freigabe/Autorisierung von Veräußerungen als organisatorischer Entscheidungsschritt, die Festlegung von Rollen und Genehmigungstiefen (z. B. Asset-Owner, ISB, Vier-Augen-Prinzip je Schutzbedarf) sowie die Kontrolle von Veräußerungen aller Asset-Typen über Datenträger hinaus (z. B. Rückgabe an Leasing, Recycling, Lizenzübertragung).",gpt-5.4-mini+manual:gspp_compliance_v3approach,2026-04-22T10:54:59
ASST.4.4,Nachweis des Zugangs,erhöht,teilweise,0.42,DER.3.1.A27; OPS.2.3.A7; OPS.3.2.A6,DER.3.1.A27: Aufbewahrung und Archivierung von Unterlagen zu Audits und Revisionen; OPS.2.3.A7: Regelungen für eine geplante oder ungeplante Beendigung eines Outsourcing-Verhältnisses; OPS.3.2.A6: Regelungen für eine geplante und ungeplante Beendigung eines Outsourcing-Verhältnisses,"Gemittelte Kandidatenscores: DER.3.1.A27=0.42, OPS.2.3.A7=0.42, OPS.3.2.A6=0.42
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.8400 gs_ids=DER.3.1.A27;OPS.3.2.A6;OPS.2.3.A7
[manual:gspp_compliance_v3approach] coverage=keine confidence=0.0000 gs_ids=
Model-Begründungen:
[gpt-5.4-mini] DER.3.1.A27 passt inhaltlich am ehesten, weil es die nachvollziehbare, revisionssichere Ablage und Aufbewahrung von Unterlagen zu Audits und Revisionen verlangt und damit den Aspekt der manipulationssicheren Archivierung eines Zugangsnachweises adressiert. OPS.3.2.A6 und OPS.2.3.A7 regeln bei der Beendigung von Outsourcing-Verhältnissen die dokumentierte Rückgabe von Informationen/Daten sowie die Prüfung der Aufhebung von Zugangsrechten; damit enthalten sie einen Dokumentationsbezug rund um Zugriff/Zugang, aber keinen eigentlichen Nachweis des Zugangs einer Nachricht. Insgesamt wird der Kernaspekt 'Nachweis des Zugangs' nur teilweise abgedeckt, da die Kandidaten keine konkrete Anforderung an Empfangsbestätigung, Zugangsprotokollierung zu einer konkreten Nachricht oder die Dokumentation von Ziel-/Versanddaten als Zugangsnachweis enthalten.","[gpt-5.4-mini] Nicht abgedeckt sind insbesondere die konkrete Protokollierung des Zugangs einer bestimmten Nachricht an den Empfänger, Empfangsbestätigungen bzw. systematische Zugangsprotokolle für Nachrichten, die Zuordnung zu Titel sowie Versand- und Zieladressen und die explizite Beweisfunktion im Streitfall für rechtlich relevante Kommunikation.",gpt-5.4-mini+manual:gspp_compliance_v3approach,2026-04-22T10:54:59
BER.2.5,Deaktivierung bei Weggang,normal-SdT,teilweise,0.47,DER.3.1.A24; OPS.2.3.A7; OPS.3.2.A6,DER.3.1.A24: Abschluss des Audits oder der Revision; OPS.2.3.A7: Regelungen für eine geplante oder ungeplante Beendigung eines Outsourcing-Verhältnisses; OPS.3.2.A6: Regelungen für eine geplante und ungeplante Beendigung eines Outsourcing-Verhältnisses,"Gemittelte Kandidatenscores: DER.3.1.A24=0.47, OPS.2.3.A7=0.47, OPS.3.2.A6=0.47
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.9300 gs_ids=OPS.2.3.A7;OPS.3.2.A6;DER.3.1.A24
[manual:gspp_compliance_v3approach] coverage=keine confidence=0.0000 gs_ids=
Model-Begründungen:
[gpt-5.4-mini] OPS.2.3.A7 und OPS.3.2.A6 passen inhaltlich nur in Teilen, weil sie das Aufheben von Zugangs-/Zugriffsrechten bei Beendigung eines Outsourcing-Verhältnisses bzw. die Rückgabe/Löschung von Informationen und Daten nach Vertragsende behandeln. DER.3.1.A24 ist ebenfalls nur teilweise passend, weil dort genehmigte Zugriffe eines Auditteams nach Abschluss wieder deaktiviert oder gelöscht werden müssen. Alle drei Anforderungen treffen den Aspekt der Deaktivierung bzw. Beendigung von Berechtigungen nach einem Ereignis, aber nicht spezifisch den Weggang von Nutzenden bzw. die zugeordnete Identität im Personal-/Berechtigungskontext. Die GS++-Anforderung verlangt explizit, dass die Berechtigung die Identität bei Weggang deaktiviert oder löscht; das ist in den Kandidaten nur indirekt und kontextfremd abgebildet.","[gpt-5.4-mini] Nicht abgedeckt sind die spezifische Zuordnung von Berechtigung zu Identität, der personelle Weggang (z. B. Kündigung, Elternzeit, Sabbatical) sowie die explizite Pflicht zur Deaktivierung/Löschung der Identität selbst. Die Kandidaten regeln überwiegend Rechteentzug in Outsourcing- oder Audit-Kontexten, nicht das allgemeine Identitätsmanagement für ausscheidende Nutzende.",gpt-5.4-mini+manual:gspp_compliance_v3approach,2026-04-22T10:54:59
BER.7.16.3,Erneuerung,normal-SdT,teilweise,0.39,APP.3.6.A17; CON.1.A4; DER.2.3.A4,APP.3.6.A17: Einsatz von DNSSEC; CON.1.A4: Geeignetes Schlüsselmanagement; DER.2.3.A4: Sperrung und Änderung von Zugangsdaten und kryptografischen Schlüsseln,"Gemittelte Kandidatenscores: APP.3.6.A17=0.39, CON.1.A4=0.39, DER.2.3.A4=0.39
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.7800 gs_ids=CON.1.A4;DER.2.3.A4;APP.3.6.A17
[manual:gspp_compliance_v3approach] coverage=keine confidence=0.0000 gs_ids=
Model-Begründungen:
[gpt-5.4-mini] CON.1.A4 deckt den allgemeinen Rahmen des Schlüsselmanagements ab, insbesondere die Sicherstellung von Integrität und Authentizität öffentlicher Schlüssel sowie die rechtzeitige Erneuerung zeitlich begrenzter Schlüssel/Zertifikate. DER.2.3.A4 passt für den Fall kompromittierter TLS-Schlüssel oder CA-Strukturen und fordert die Neuerzeugung sowie das Sperren/Rückrufen betroffener Schlüssel und Zertifikate. APP.3.6.A17 ist inhaltlich verwandt, weil dort die regelmäßige Erneuerung der für DNSSEC verwendeten Schlüssel vorgesehen ist. Keine der Anforderungen beschreibt jedoch den spezifischen Prüfschritt bei der Erneuerung einer Beglaubigung, also die explizite Validierung des Schlüssels anhand von Beglaubigungsvorgaben (z. B. Fingerprint-, Signatur- oder Sperrlistenprüfung).","[gpt-5.4-mini] Nicht abgedeckt sind die konkrete Prüfhandlung bei der Erneuerung der Beglaubigung und die spezifische Vertrauensketten-/Zertifikatsvalidierung im Sinne eines Tests des Schlüssels vor erneuter Beglaubigung. Die Kandidaten behandeln eher allgemeines Schlüsselmanagement, Erneuerung, Wechsel oder Reaktion auf Kompromittierung.",gpt-5.4-mini+manual:gspp_compliance_v3approach,2026-04-22T10:54:59
BER.6.8,Kriterien für die Qualität von Passwörtern,normal-SdT,teilweise,0.43,ORP.4.A23,ORP.4.A23: Regelung für passwortverarbeitende Anwendungen und IT-Systeme,"Gemittelte Kandidatenscores: ORP.4.A23=0.43
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.8600 gs_ids=ORP.4.A23
[manual:gspp_compliance_v3approach] coverage=keine confidence=0.0000 gs_ids=
Model-Begründungen:
[gpt-5.4-mini] ORP.4.A23 deckt den Passwort-Lebenszyklus und zentrale Qualitätsaspekte von Passwörtern in passwortverarbeitenden Anwendungen ab: Es fordert u. a. den Einsatz ausreichend starker Passwörter, die Berücksichtigung der maximal möglichen Passwortlänge sowie sichere Speicherung und den Umgang mit Passwortwechseln. Damit gibt es eine inhaltliche Überschneidung zur Grundschutz++-Anforderung BER.6.8, die Kriterien für die Passwortqualität anhand von Lebensdauer und Angriffsmöglichkeiten festlegen soll. Die wesentliche, explizite Systematik der Grundschutz++-Anforderung – Kriterien zur Qualität von Passwörtern abhängig von Lebensdauer, Angriffslage und begleitenden Sicherheitsmaßnahmen (z. B. Entropie, Länge, Symbole, MFA, maximale Versuche) – wird durch ORP.4.A23 jedoch nicht vollständig vorgegeben. Die übrigen Kandidaten behandeln andere Themen wie MFA allgemein (CON.10.A16, ORP.4.A10, OPS.1.2.5.A17) oder Passwortzurücksetzen (ORP.4.A11) und bilden die geforderte Festlegung von Qualitätskriterien nicht direkt ab.","[gpt-5.4-mini] Nicht abgedeckt sind die explizite Festlegung von Qualitätskriterien nach Lebensdauer und Angriffsmöglichkeiten, konkrete Parameter wie Entropie, Symbolvielfalt oder differenzierte Regeln je Anwendung/Zugang sowie die Einbettung der Kriterien in ein allgemeines Berechtigungs-/Passwortkonzept. MFA wird nur als begleitender Faktor erwähnt, nicht als Teil der Passwortqualitätskriterien selbst.",gpt-5.4-mini+manual:gspp_compliance_v3approach,2026-04-22T10:54:59
BER.1.2,Regelmäßige Überprüfung,normal-SdT,teilweise,0.41,DER.1.A1; DER.1.A13; OPS.1.1.1.A2; OPS.1.1.5.A1; ORP.5.A8; APP.4.3.A20; OPS.1.2.2.A13,DER.1.A1: Erstellung einer Sicherheitsrichtlinie für die Detektion von sicherheitsrelevanten Ereignissen; DER.1.A13: Regelmäßige Audits der Detektionssysteme; OPS.1.1.1.A2: Festlegung von Rollen und Berechtigungen für den IT-Betrieb; OPS.1.1.5.A1: Erstellung einer Sicherheitsrichtlinie für die Protokollierung; ORP.5.A8: Regelmäßige Überprüfungen des Compliance Managements; APP.4.3.A20: Regelmäßige Audits; OPS.1.2.2.A13: Regelmäßige Revision der Archivierungsprozesse,"Gemittelte Kandidatenscores: DER.1.A1=0.41, DER.1.A13=0.41, OPS.1.1.1.A2=0.41, OPS.1.1.5.A1=0.41, ORP.5.A8=0.41, APP.4.3.A20=0.33, OPS.1.2.2.A13=0.33
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.8200 gs_ids=OPS.1.1.1.A2;ORP.5.A8;DER.1.A1;DER.1.A13;OPS.1.1.5.A1
[manual:gspp_compliance_v3approach] coverage=voll confidence=0.6600 gs_ids=APP.4.3.A20;OPS.1.2.2.A13
Model-Begründungen:
[gpt-5.4-mini] Die Anforderung BER.1.2 verlangt eine regelmäßige und anlassbezogene Überprüfung von Berechtigungsverfahren und Regelungen auf Aktualität. Inhaltlich am nächsten kommen dafür OPS.1.1.1.A2, da dort Rollen- und Berechtigungskonzepte für den IT-Betrieb regelmäßig geprüft und an aktuelle Gegebenheiten angepasst werden müssen, sowie ORP.5.A8, weil dort Verfahren zur regelmäßigen Überprüfung des Compliance-Managements und der zugehörigen Anforderungen/Maßnahmen auf Effizienz und Effektivität gefordert werden. Ebenfalls passend sind DER.1.A1 und DER.1.A13, da sie für die Detektion eine spezifische Sicherheitsrichtlinie bzw. Detektionssysteme regelmäßig auf korrekte Umsetzung, Aktualität und Wirksamkeit überprüfen. OPS.1.1.5.A1 passt ebenfalls, weil die Protokollierungsrichtlinie regelmäßig überprüft werden muss. Gemeinsam decken diese Anforderungen den Aspekt der regelmäßigen Überprüfung von Regeln/Verfahren gut ab.","[gpt-5.4-mini] Nicht vollständig abgedeckt sind die anlassbezogene Überprüfung ausdrücklich als Reaktion auf konkrete Ereignisse sowie der spezielle Fokus auf Berechtigung im Sinne des übergreifenden Berechtigungsprozesses der Institution; außerdem ist die GS++-Anforderung allgemeiner formuliert und nicht auf IT-Betrieb, Compliance, Detektion oder Protokollierung beschränkt. Die Kandidaten liefern überwiegend bereichsspezifische Überprüfungsanforderungen, aber keine vollumfängliche, allgemeine Regelung zur regelmäßigen und ereignisgetriebenen Überprüfung aller Berechtigungsverfahren und -regelungen.",gpt-5.4-mini+manual:gspp_compliance_v3approach,2026-04-22T10:54:59
BER.1.1.3,Bekanntgabe,normal-SdT,teilweise,0.41,DER.1.A7; NET.3.2.A1; OPS.1.2.5.A6,DER.1.A7: Schulung von Zuständigen; NET.3.2.A1: Erstellung einer Sicherheitsrichtlinie; OPS.1.2.5.A6: Erstellung einer Richtlinie für die Fernwartung,"Gemittelte Kandidatenscores: DER.1.A7=0.41, NET.3.2.A1=0.41, OPS.1.2.5.A6=0.41
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.8300 gs_ids=NET.3.2.A1;OPS.1.2.5.A6;DER.1.A7
[manual:gspp_compliance_v3approach] coverage=keine confidence=0.0000 gs_ids=
Model-Begründungen:
[gpt-5.4-mini] NET.3.2.A1 passt inhaltlich, weil dort ausdrücklich gefordert wird, dass die spezifische Richtlinie allen zuständigen Mitarbeitenden bekannt sein muss. OPS.1.2.5.A6 passt ebenfalls, da die Richtlinie zur Fernwartung allen Zuständigen bekannt sein SOLL, die an Konzeption, Aufbau und Betrieb beteiligt sind. DER.1.A7 passt nur eingeschränkt, weil Schulungen für Zuständige zu Ereignismeldungen gefordert werden; das adressiert zwar die Bekanntgabe von Verfahren indirekt über Qualifizierung, aber nicht die explizite Information über Regeln und Verfahren. Gemeinsam decken die Kandidaten den Aspekt ab, dass zuständige Personen über Verfahren/Regelungen informiert und diese bekannt gemacht werden, jedoch nicht allgemeingültig für alle Berechtigungs-Prozesse und nicht mit dem expliziten Fokus auf Onboarding und automatische Benachrichtigung bei Änderungen.","[gpt-5.4-mini] Nicht vollständig abgedeckt sind die allgemeine, domänenübergreifende Bekanntgabe von Berechtigungsverfahren und -regelungen an alle zuständigen Rollen sowie die explizite Anforderung, Änderungen systematisch per Benachrichtigung bekanntzugeben. Die Kandidaten sind zudem auf konkrete Fachdomänen (Firewall, Fernwartung, Ereignismeldungen) begrenzt und ersetzen keine allgemeine Regel zur Informationspflicht im Berechtigungsmanagement.",gpt-5.4-mini+manual:gspp_compliance_v3approach,2026-04-22T10:54:59
BER.7.16.6,Revocationstatus,normal-SdT,teilweise,0.48,DER.2.3.A4,DER.2.3.A4: Sperrung und Änderung von Zugangsdaten und kryptografischen Schlüsseln,"Gemittelte Kandidatenscores: DER.2.3.A4=0.48
Model-Entscheidungen:
[gpt-5.4-mini] coverage=voll confidence=0.9700 gs_ids=DER.2.3.A4
[manual:gspp_compliance_v3approach] coverage=keine confidence=0.0000 gs_ids=
Model-Begründungen:
[gpt-5.4-mini] DER.2.3.A4 deckt den Kern der GS++-Anforderung ab: Dort wird gefordert, kompromittierte kryptografische Schlüssel und Zertifikate zuverlässig zu sperren und zurückzurufen. Das entspricht inhaltlich dem geforderten Dokumentieren des Revocationstatus, also der Information, ob ein Schlüssel zurückgezogen wurde. Die GS++-Anforderung ist dabei eine engere, statusbezogene Ausprägung innerhalb derselben Domäne des Schlüssel-/Zertifikats-Revocationsmanagements.",,gpt-5.4-mini+manual:gspp_compliance_v3approach,2026-04-22T10:54:59
BER.3.15,Keine Gruppenkonten,normal-SdT,teilweise,0.39,OPS.1.1.2.A22; SYS.2.4.A3,OPS.1.1.2.A22: Trennung von administrativen und anderen Tätigkeiten; SYS.2.4.A3: Verwendung geeigneter Konten,"Gemittelte Kandidatenscores: OPS.1.1.2.A22=0.39, SYS.2.4.A3=0.39
Model-Entscheidungen:
[gpt-5.4-mini] coverage=teilweise confidence=0.7800 gs_ids=SYS.2.4.A3;OPS.1.1.2.A22
[manual:gspp_compliance_v3approach] coverage=keine confidence=0.0000 gs_ids=
Model-Begründungen:
[gpt-5.4-mini] SYS.2.4.A3 trifft den Kernaspekt der Anforderung insofern, als für die normale Nutzung getrennte Benutzerkonten statt eines gemeinsam genutzten Kontos vorgesehen sind; das reduziert faktisch die Nutzung von Gruppenkonten. OPS.1.1.2.A22 ergänzt dies, indem die Zugangskennungen für administrative Tätigkeiten von anderen Nutzungskontexten getrennt werden sollen, was ebenfalls gegen die Verwendung eines einzigen Kontos durch mehrere Zwecke spricht. Beide Anforderungen untersagen jedoch nicht explizit Gruppenkonten und decken nicht den allgemeinen Grundsatz ab, dass Berechtigung Gruppenkonten generell untersagen soll.","[gpt-5.4-mini] Nicht vollständig abgedeckt ist das explizite Verbot bzw. die generelle Untersagung von Gruppenkonten für alle Kontotypen und Kontexte. Die Kandidaten verlangen lediglich getrennte Konten bzw. einen getrennten Administrationskontext, aber kein ausdrückliches Verbot gemeinsam genutzter Zugangskonten.",gpt-5.4-mini+manual:gspp_compliance_v3approach,2026-04-22T10:54:59
