gspp_id,gspp_title,gspp_level,coverage,confidence,gs_ids,gs_titles,rationale,gap_notes,model,timestamp
GC.8.1.1.1.1,Vorspracherecht des Informationssicherheitsbeauftragten,normal-SdT,teilweise,0.90,ISMS.1.A4,ISMS.1.A4: Benennung eines oder einer Informationssicherheitsbeauftragten,"Die Anforderung ISMS.1.A4 fordert, dass der ISB direkt an die Institutionsleitung berichten kann, was dem 'Vorspracherecht' nahekommt. Jedoch ist die explizite Formulierung des unmittelbaren Vorspracherechts nicht enthalten.","Die explizite Sicherstellung des direkten Vorspracherechts des ISB bei der Institutionsleitung ist in ISMS.1.A4 nicht hinreichend konkret formuliert. Es müsste deutlicher definiert sein, dass das Vorspracherecht einen unverfälschten Informationsfluss für die Institutionsleitung gewährleisten soll, was jedoch im Text angedeutet wird.",gpt-4o-2024-11-20,2026-04-21T09:31:05
GC.8.1.2,Stellvertreterregelungen,normal-SdT,voll,0.95,13,,"Die Anforderung ISMS.1.A6 legt explizit dar, dass für wichtige Funktionen innerhalb der Sicherheitsorganisation Vertretungsregelungen getroffen werden müssen, was sehr gut mit der GS++-Anforderung zu Stellvertreterregelungen übereinstimmt.",,gpt-4o-2024-11-20,2026-04-21T09:31:05
GC.8.1.3,Vermeidung von Interessenkonflikten,normal-SdT,teilweise,0.80,OPS.1.1.1.A2,OPS.1.1.1.A2: Festlegung von Rollen und Berechtigungen für den IT-Betrieb,Die Anforderungen an die Trennung von Rollen und die Sicherstellung von Compliance-Aspekten finden sich in grundlegender Form in OPS.1.1.1.A2 wider. Sie betreffen jedoch primär den IT-Betrieb und berücksichtigen nicht den umfassenden Aspekt der Governance auf ISMS-Ebene.,"Es fehlt die spezifische Betrachtung und Maßnahmen zur Trennung konkurrierender Rollen explizit auf ISMS-Ebene, wie es die GS++-Anforderung vorschreibt.",gpt-4o-2024-11-20,2026-04-21T09:31:05
GC.8.1.4,Festlegung einer Sicherheitsorganisation,normal-SdT,teilweise,0.90,1; 6; 9,,"Die genannten IT-Grundschutz-Anforderungen beschäftigen sich mit der Zuordnung und Definition von Rollen, Zuständigkeiten sowie mit der Organisation von Sicherheitsprozessen, was der Grundstruktur der GS++-Anforderung entspricht.",Die umfassende Integration in ein übergreifendes Governance-System für ISMS unter Berücksichtigung aller relevanten Schnittstellen ist nicht vollständig in den IT-Grundschutz-Kandidaten enthalten.,gpt-4o-2024-11-20,2026-04-21T09:31:05
GC.8.1.5,Sicherstellung der Qualifikation,normal-SdT,teilweise,0.85,5; 13,,"Die Kandidaten ORP.2.A15 und ISMS.1.A6 adressieren Aspekte der GF++-Anforderung GC.8.1.5 hinsichtlich der Festlegung von Qualifikationen und Ressourcenplanung für Rollenverantwortliche. ORP.2.A15 betont die Notwendigkeit der Qualifikationsprüfung und -sicherung beim Personal. ISMS.1.A6 deckt die Einrichtung einer Organisationsstruktur ab, in denen qualifizierte Personen für Sicherheitsrollen benannt werden müssen. Doch keiner der beiden Kandidaten legt vollständig die explizite Festlegung der für jede Sicherheitsrolle erforderlichen Kompetenzen dar.",Die spezifische Festlegung der Anforderungen und Fähigkeiten für jede Rolle wird nur ansatzweise betrachtet und nicht vollständig abgedeckt. Eine detaillierte Vorgabe oder Unterstützung zur Erstellung solcher Anforderungsprofile fehlt in den Kandidaten vollständig.,gpt-4o-2024-11-20,2026-04-21T09:31:05
GC.8.1.6,Ressourcen für den Informationssicherheitsbeauftragten,normal-SdT,teilweise,0.90,ISMS.1.A4,ISMS.1.A4: Benennung eines oder einer Informationssicherheitsbeauftragten,"Die Anforderung GC.8.1.6 fordert die Zuweisung ausreichender Ressourcen für den ISB, damit dieser seine Aufgaben wirksam und nachhaltig wahrnehmen kann. ISMS.1.A4 deckt die Benennung eines ISB ab und fordert ebenfalls, dass dieser mit angemessenen Ressourcen ausgestattet wird. Allerdings fehlen hierbei Details zur spezifischen Ressourcenzuweisung oder Konfliktfreiheit der Aufgaben.",Die detaillierten Anforderungen an die Ressourcenzuweisung und mögliche Interessenkonflikte sowie spezifische Angaben zur Sicherstellung dieser fehlen in ISMS.1.A4.,gpt-4o-2024-11-20,2026-04-21T09:31:05
GC.9.1,Festlegung eines Verfahrens zum Kommunikationsmanagement,normal-SdT,teilweise,0.90,ORP.5.A4; DER.2.1.A4,ORP.5.A4: Konzeption und Organisation des Compliance Managements; DER.2.1.A4: Benachrichtigung betroffener Stellen bei Sicherheitsvorfällen,"Zwei Anforderungen beziehen sich auf Aspekte des Kommunikationsmanagements: ORP.5.A4 behandelt organisatorische und prozessuale Aspekte des Compliance Managements, was einen Rahmen für weitere Prozesse bieten kann, während sich DER.2.1.A4 spezifisch auf Kommunikationsanforderungen im Kontext von Sicherheitsvorfällen bezieht. Zusammen decken sie relevante Teilaspekte ab, jedoch nicht alle Elemente der GS++-Anforderung.",Die spezifische Ausarbeitung zentraler Eckpunkte (wer/wann/mit wem/wie) für die gesamte interne und externe Kommunikation sowie ein umfassenderes allgemeines Verfahren werden nicht in den Identifizierten Anforderungen der Kandidaten behandelt.,gpt-4o-2024-11-20,2026-04-21T09:31:05
GC.9.1.1,Externer Austausch zur Informationssicherheit,normal-SdT,keine,1.00,,,"Die analysierten IT-Grundschutz-Maßnahmen befassen sich nicht mit dem Kernaspekt der GG.9.1.1-Anforderung, welcher den expliziten externen Austausch zur Informationssicherheit in Branchenverbänden oder ähnlichen Foren thematisiert.",Kein Kandidat umfasst die Förderung eines externen Austausches zu Sicherheitsfragen mit anderen Organisationen als Zielsetzung.,gpt-4o-2024-11-20,2026-04-21T09:31:05
GC.9.1.2,Kommunikation im Projektmanagement,normal-SdT,teilweise,0.90,ISMS.1.A4,ISMS.1.A4: Benennung eines oder einer Informationssicherheitsbeauftragten,"Die IT-Grundschutz-Anforderung ISMS.1.A4 beinhaltet die frühzeitige Einbindung des Informationssicherheitsbeauftragten in größere Projekte und die Einführung neuer Anwendungen. Dies deckt teilweise den Aspekt der Grundschutz++-Anforderung ab, der die Beteiligung des ISB zu festgelegten Zeitpunkten in Projekten fordert.","Die spezifische Vorgabe, dass für sicherheitsrelevante Projekte bestimmte Zeitpunkte für die Beteiligung der relevanten Rollen verbindlich festgelegt werden müssen, ist in ISMS.1.A4 nicht detailliert geregelt. Weiterhin erwähnt ISMS.1.A4 nicht die Kommunikation sowie weitere potentielle sicherheitsrelevante Organe, die in der GC++-Anforderung adressiert werden könnten. Daher ergibt sich eine nur teilweise Deckung der Anforderungen durch die IT-Grundschutz-Empfehlungen aus der Grundschutzkategorie Basis/Standard (2023).",gpt-4o-2024-11-20,2026-04-21T09:31:05
GC.9.1.3,Dokumentenlenkung,normal-SdT,teilweise,0.80,9,,Die Anforderung ISMS.1.A13 — Dokumentation des Sicherheitsprozesses deckt die Aspekte der Dokumentation und Teile der Verfahrensweise für deren Management ab. Dennoch umfasst GC.9.1.3 mehr spezifische Details zur Steuerung und Lenkung über den kompletten Dokumentenlebenszyklus.,"ISMS.1.A13 erwähnt nicht spezifisch die Versionierung, Veröffentlichung, besonders Steuerung und Nachvollziehbarkeit von Dokumenten über den gesamten Lebenszyklus, wie in der GC.9.1.3 gefordert wird. Diese Aspekte erfordern weitergehende Maßnahmen als die einfache Anweisung zur Dokumentation und deren Aktualitätssicherstellung in ISMS.1.A13 formuliert sind.",gpt-4o-2024-11-20,2026-04-21T09:31:05
GC.10.1,Festlegung von Vorgehensweisen,normal-SdT,keine,0.95,,,Nach intensiver Prüfung der Grundschutzanforderungen und Abgleich mit den Kernelementen der Grundschutz++-Anforderung konnte keine Übereinstimmung festgestellt werden.,Die Grundschutzanforderungen adressieren keine ganzheitliche Festlegung und Freigabe der Verfahren des ISMS gemäß der Anforderungen aus GC.10.1.,gpt-4o-2024-11-20,2026-04-21T09:31:05
GC.10.2,Freigabe von Vorgehensweisen,normal-SdT,teilweise,0.90,13; 14,,Die IT-Grundschutz-Anforderungen ISMS.1.A1 und ISMS.1.A2 thematisieren die Verantwortung der Institutionsleitung für Informationssicherheitsmanagement und die Festlegung entsprechender Strategien und Ziele. Dies überschneidet sich teilweise mit der geforderten Autorisierung der ISMS-Verfahren durch die Institutionsleitung.,"Die spezifische Verpflichtung, dass die Freigabe der ISMS-Verfahren durch die Institutionsleitung dokumentiert werden muss, wird in den genannten Anforderungen nicht oder nur unzureichend adressiert.",gpt-4o-2024-11-20,2026-04-21T09:31:05
GC.11.1,Methodik für das Risikomanagement,normal-SdT,teilweise,0.85,ISMS.1.A9,ISMS.1.A9: Integration der Informationssicherheit in organisationsweite Abläufe und Prozesse,Die Anforderung ISMS.1.A9 beinhaltet Aspekte der Integration von Informationssicherheit in organisationsweite Prozesse und eine Abstimmung mit anderen Risikomanagementaspekten. Dies deckt Aspekte der Methodik für ein Informationssicherheitsrisikomanagement teilweise ab.,"Die vollständige Entwicklung und verbindliche Dokumentation einer spezifischen Risikomanagementmethodik, wie in der GS++-Anforderung spezifiziert, wird in ISMS.1.A9 nicht explizit behandelt. Es fehlt die genaue Definition von Risikoeinschätzung, Risikobewertung und Risikobehandlungskriterien sowie die methodische Verankerung in Dokumenten zu Risikobetrachtung auf Basis gängiger Prozesse. Eine tiefere Spezifik für Risikomanagementmethodiken ist in dieser Anforderung nicht enthalten.",gpt-4o-2024-11-20,2026-04-21T09:31:05
